pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y,pt11_cam1_X,pt11_cam1_Y
279.170000,652.960000,295.210000,604.650000,325.980000,539.710000,367.680000,426.840000,361.860000,371.830000,373.840000,290.670000,252.180000,565.030000,251.970000,468.070000,255.490000,381.740000,264.760000,303.400000,375.550000,203.210000
279.200000,652.990000,295.210000,604.680000,325.990000,539.750000,367.970000,426.360000,361.860000,371.860000,373.830000,290.710000,252.190000,565.100000,251.990000,468.170000,255.660000,381.750000,264.790000,303.460000,375.520000,203.280000
279.260000,653.010000,295.240000,604.780000,326.010000,539.830000,368.100000,426.360000,361.920000,371.870000,373.840000,290.760000,252.230000,565.120000,252.050000,468.220000,255.700000,381.800000,264.860000,303.670000,375.540000,203.360000
279.310000,653.020000,295.310000,604.810000,326.030000,539.840000,368.050000,426.240000,361.930000,371.890000,373.830000,290.780000,252.250000,565.160000,252.040000,468.330000,255.720000,381.840000,264.860000,303.710000,375.600000,203.380000
279.400000,653.030000,295.340000,604.800000,326.040000,539.900000,368.030000,426.190000,361.930000,371.900000,373.830000,290.780000,252.300000,565.180000,252.070000,468.400000,255.740000,381.880000,264.900000,303.750000,375.590000,203.400000
279.500000,653.050000,295.440000,604.800000,326.070000,539.930000,368.060000,426.330000,361.960000,371.940000,373.840000,290.810000,252.370000,565.200000,252.040000,468.570000,255.770000,381.910000,264.910000,303.750000,375.620000,203.490000
279.670000,653.050000,295.950000,604.490000,326.110000,539.950000,368.060000,426.150000,361.970000,371.940000,373.830000,290.850000,252.390000,565.230000,252.020000,468.790000,255.830000,381.960000,264.940000,303.780000,375.550000,203.610000
279.760000,653.060000,296.400000,603.920000,326.120000,539.940000,368.090000,426.310000,361.980000,371.950000,373.830000,290.880000,252.470000,565.260000,252.040000,468.840000,255.850000,382.000000,264.960000,303.820000,375.530000,203.650000
279.600000,652.920000,296.950000,602.960000,326.100000,539.410000,368.020000,426.590000,362.000000,371.970000,373.860000,290.890000,252.760000,565.090000,252.050000,468.850000,255.870000,382.010000,264.980000,303.840000,375.590000,203.660000
279.220000,652.260000,296.830000,601.800000,326.040000,537.990000,367.640000,427.010000,362.020000,371.970000,373.910000,290.900000,252.800000,564.450000,252.010000,468.760000,255.890000,381.940000,265.010000,303.800000,375.720000,203.640000
278.790000,650.380000,296.480000,600.480000,325.870000,536.680000,367.250000,426.860000,362.050000,372.020000,374.080000,290.900000,252.870000,563.550000,252.010000,468.430000,255.860000,381.840000,265.140000,303.700000,375.990000,203.580000
278.800000,648.830000,296.370000,599.240000,325.730000,535.780000,367.070000,426.620000,362.140000,372.150000,374.300000,290.930000,253.040000,562.930000,252.040000,468.060000,255.780000,381.760000,265.180000,303.610000,376.070000,203.560000
278.790000,647.240000,296.480000,598.280000,325.410000,535.180000,367.110000,426.140000,362.080000,372.350000,374.790000,290.820000,253.160000,562.500000,252.020000,467.920000,255.590000,381.620000,265.220000,303.480000,376.320000,203.440000
278.440000,646.560000,297.070000,597.100000,324.840000,535.030000,366.640000,426.010000,361.630000,372.770000,374.910000,290.880000,253.150000,562.510000,252.120000,467.800000,255.040000,381.250000,265.130000,303.050000,376.470000,203.330000
277.620000,646.450000,297.690000,595.790000,323.990000,535.030000,365.970000,426.200000,361.120000,373.060000,374.990000,290.990000,252.900000,562.450000,252.230000,467.590000,254.740000,381.040000,265.110000,302.840000,376.600000,203.380000
276.680000,646.490000,297.880000,594.920000,323.150000,535.140000,365.210000,426.620000,361.000000,373.220000,375.090000,291.080000,252.570000,562.630000,252.590000,467.000000,254.240000,380.930000,265.170000,302.670000,376.640000,203.350000
275.590000,646.370000,297.980000,593.510000,322.070000,534.940000,363.810000,427.180000,360.570000,373.270000,374.950000,291.100000,251.770000,562.670000,252.500000,466.320000,253.740000,380.460000,265.010000,302.090000,376.200000,203.390000
273.090000,645.520000,296.260000,590.910000,319.970000,532.880000,359.550000,428.130000,357.400000,372.890000,372.740000,290.780000,250.360000,560.850000,251.000000,464.940000,252.140000,378.990000,263.950000,300.970000,374.520000,203.150000
270.800000,643.100000,294.240000,588.890000,317.870000,530.930000,356.290000,428.580000,355.500000,372.200000,371.050000,290.280000,248.600000,558.800000,249.840000,463.390000,250.840000,377.670000,262.960000,299.850000,373.090000,202.920000
269.240000,640.890000,292.220000,587.260000,316.100000,529.620000,353.270000,428.960000,353.730000,371.930000,369.680000,290.060000,247.040000,557.200000,248.970000,462.110000,249.860000,376.410000,262.300000,298.900000,372.080000,202.740000
267.820000,639.090000,290.460000,586.250000,314.310000,528.620000,351.390000,428.810000,352.480000,371.430000,368.480000,289.870000,245.710000,556.140000,248.090000,461.150000,248.960000,375.440000,261.840000,297.990000,371.150000,202.530000
266.640000,637.620000,289.440000,585.310000,313.250000,527.860000,350.220000,428.510000,351.790000,371.100000,367.880000,289.590000,244.890000,555.230000,247.560000,460.340000,248.220000,374.750000,261.220000,297.260000,370.690000,202.120000
266.400000,637.180000,289.100000,584.770000,312.840000,527.450000,350.210000,427.960000,351.370000,370.980000,367.770000,289.230000,244.580000,554.700000,247.300000,459.810000,247.910000,374.290000,261.000000,296.940000,370.460000,202.080000
267.010000,637.380000,289.670000,584.860000,313.320000,527.640000,351.090000,427.380000,351.780000,370.920000,368.060000,289.090000,244.790000,554.730000,247.180000,459.750000,248.060000,374.210000,260.950000,296.890000,370.680000,201.940000
268.440000,638.590000,290.840000,585.620000,314.790000,528.620000,354.200000,426.810000,352.950000,370.850000,368.750000,289.030000,245.640000,555.310000,247.310000,460.180000,248.420000,374.510000,260.940000,296.970000,371.220000,201.800000
270.990000,640.350000,293.100000,587.290000,317.090000,530.170000,358.050000,425.460000,354.840000,370.730000,369.800000,288.900000,247.180000,556.480000,248.020000,460.730000,249.320000,375.120000,261.050000,297.230000,372.140000,201.610000
274.000000,642.310000,295.690000,589.340000,319.550000,531.790000,361.930000,424.030000,357.020000,370.380000,370.940000,288.780000,249.120000,558.090000,249.050000,461.610000,250.390000,376.000000,261.330000,297.750000,372.980000,201.380000
276.030000,644.110000,297.810000,590.850000,321.840000,532.780000,366.230000,423.040000,358.410000,370.210000,371.660000,288.720000,250.690000,559.410000,249.600000,462.510000,251.320000,376.730000,261.910000,298.310000,373.440000,201.370000
276.970000,645.790000,299.020000,591.410000,322.970000,533.320000,365.010000,422.800000,359.060000,370.170000,371.910000,288.760000,251.410000,560.020000,249.720000,463.210000,251.990000,377.010000,262.100000,298.750000,373.660000,201.350000
277.640000,647.090000,299.860000,591.960000,323.710000,533.780000,365.870000,423.450000,359.570000,370.120000,372.000000,288.840000,251.630000,560.420000,249.790000,463.940000,252.570000,377.220000,262.220000,298.900000,373.930000,201.310000
278.280000,647.630000,300.640000,592.560000,324.540000,534.120000,366.070000,424.160000,359.960000,370.190000,372.220000,288.910000,251.820000,560.850000,249.940000,464.600000,252.900000,377.590000,262.440000,299.280000,374.020000,201.370000
279.000000,647.860000,301.060000,593.090000,324.910000,534.770000,366.020000,425.190000,360.180000,370.320000,372.540000,288.960000,252.040000,561.180000,250.150000,464.970000,253.200000,378.060000,262.920000,299.770000,374.170000,201.520000
279.420000,648.060000,301.520000,593.830000,325.140000,535.420000,366.100000,425.980000,360.280000,370.650000,372.980000,288.980000,252.070000,561.890000,250.430000,465.250000,253.710000,378.580000,263.030000,300.010000,374.350000,201.640000
279.690000,648.310000,301.710000,594.570000,325.270000,536.170000,366.260000,426.210000,360.520000,370.840000,373.110000,289.120000,252.120000,562.540000,250.830000,465.790000,253.880000,378.900000,263.160000,300.400000,374.650000,201.800000
279.970000,649.150000,301.970000,595.050000,325.440000,536.770000,366.870000,426.170000,361.030000,370.850000,373.260000,289.270000,252.240000,562.890000,251.020000,466.010000,254.130000,379.190000,263.320000,300.820000,374.800000,201.990000
280.240000,650.020000,302.040000,595.850000,326.110000,536.970000,367.350000,426.160000,361.320000,370.980000,373.400000,289.430000,252.380000,563.170000,251.130000,466.500000,254.360000,379.570000,263.510000,301.240000,374.980000,202.080000
280.710000,650.850000,302.000000,596.770000,326.860000,537.160000,367.990000,425.410000,361.890000,371.010000,373.760000,289.710000,253.110000,563.350000,251.390000,467.100000,254.820000,380.100000,263.960000,301.850000,375.010000,202.250000
280.800000,651.690000,301.620000,597.750000,327.160000,537.420000,368.550000,425.120000,362.020000,371.210000,373.890000,289.920000,253.420000,563.980000,251.880000,467.430000,255.060000,380.720000,264.110000,302.240000,375.070000,202.640000
280.680000,652.120000,300.690000,598.810000,327.060000,537.740000,368.460000,425.700000,362.090000,371.320000,373.890000,290.050000,253.440000,564.440000,251.940000,467.760000,255.140000,380.930000,264.190000,302.720000,375.170000,202.850000
280.540000,652.280000,299.790000,599.790000,326.920000,537.890000,368.330000,426.150000,362.040000,371.450000,373.930000,290.150000,253.320000,564.590000,251.970000,467.880000,255.190000,381.050000,264.200000,302.860000,375.130000,202.980000
280.200000,652.430000,298.830000,600.780000,326.800000,538.130000,368.110000,426.410000,361.800000,371.750000,373.890000,290.390000,253.030000,564.750000,252.000000,467.990000,255.220000,381.260000,264.230000,303.120000,375.160000,203.240000
279.860000,652.570000,297.780000,601.810000,326.690000,538.300000,367.620000,426.850000,361.790000,371.910000,373.680000,290.820000,252.950000,564.870000,252.050000,468.130000,255.340000,381.520000,264.350000,303.420000,375.160000,203.590000
279.480000,652.630000,296.790000,602.760000,326.290000,538.740000,367.280000,427.040000,361.790000,372.020000,373.670000,291.030000,252.900000,564.980000,252.100000,468.400000,255.440000,381.930000,264.570000,303.860000,375.160000,204.050000
278.950000,652.710000,295.870000,603.550000,325.860000,539.060000,367.210000,427.150000,361.820000,372.170000,373.630000,291.370000,252.890000,565.130000,252.120000,468.900000,255.740000,382.170000,264.970000,304.250000,375.170000,204.380000
278.620000,652.800000,295.480000,603.830000,325.350000,539.390000,367.150000,427.080000,361.850000,372.290000,373.420000,291.820000,252.940000,565.240000,252.250000,469.140000,255.920000,382.510000,265.130000,304.750000,375.230000,204.840000
278.560000,652.830000,295.540000,603.870000,325.310000,539.630000,367.130000,427.320000,361.570000,372.710000,373.280000,292.090000,252.970000,565.440000,252.370000,469.500000,256.070000,383.010000,265.270000,305.080000,375.320000,204.990000
278.550000,652.850000,295.670000,603.820000,325.320000,539.750000,367.140000,427.230000,361.450000,372.930000,373.330000,292.280000,253.080000,565.940000,252.720000,469.920000,256.330000,383.360000,265.500000,305.600000,375.420000,205.300000
277.300000,652.780000,295.600000,602.640000,324.900000,539.690000,366.880000,427.070000,361.440000,373.000000,373.250000,292.550000,252.930000,565.930000,252.950000,469.850000,256.530000,383.820000,265.810000,306.000000,375.610000,205.500000
270.990000,651.370000,295.900000,596.000000,321.080000,539.380000,365.410000,426.690000,360.740000,372.920000,372.950000,292.410000,250.550000,565.270000,251.410000,469.370000,255.570000,383.520000,265.250000,305.740000,375.510000,205.570000
266.750000,649.670000,295.990000,591.770000,318.440000,538.550000,364.030000,426.090000,360.050000,373.010000,372.780000,292.280000,248.380000,564.740000,250.130000,469.090000,254.690000,383.340000,264.830000,305.750000,375.210000,205.570000
263.560000,648.070000,295.000000,589.780000,316.590000,538.050000,362.860000,426.160000,359.630000,373.320000,372.850000,292.440000,246.410000,564.660000,249.130000,469.340000,253.980000,383.700000,264.390000,305.970000,375.350000,205.480000
261.050000,646.810000,293.200000,589.120000,315.160000,537.680000,361.870000,426.120000,358.960000,373.920000,372.960000,292.770000,245.080000,565.110000,248.320000,470.040000,253.290000,384.290000,264.350000,306.500000,375.720000,205.370000
259.000000,646.420000,291.570000,588.810000,314.020000,537.430000,360.800000,426.370000,358.220000,374.620000,373.210000,293.050000,244.050000,565.430000,247.850000,470.920000,253.030000,384.970000,264.570000,307.170000,375.990000,205.390000
257.160000,646.130000,289.750000,589.030000,312.950000,537.210000,359.430000,426.970000,357.910000,375.030000,373.540000,293.250000,242.930000,565.870000,247.330000,471.630000,252.760000,385.480000,264.840000,307.720000,376.050000,205.630000
254.500000,645.360000,286.840000,588.430000,310.870000,535.990000,357.640000,427.270000,355.870000,374.780000,372.280000,292.990000,241.010000,564.860000,246.190000,470.650000,251.470000,384.580000,264.100000,307.090000,375.070000,205.660000
251.530000,643.270000,281.030000,590.030000,308.150000,534.290000,352.010000,428.060000,353.530000,374.220000,370.350000,292.860000,238.830000,563.300000,244.920000,469.590000,249.990000,383.400000,263.250000,306.040000,373.680000,205.590000
248.910000,641.010000,276.360000,591.030000,305.510000,532.920000,348.440000,428.930000,351.050000,373.950000,368.850000,292.600000,236.740000,561.750000,243.830000,468.580000,248.890000,381.970000,262.490000,304.840000,372.550000,205.240000
246.820000,639.240000,272.050000,592.120000,303.070000,531.940000,344.940000,429.650000,349.170000,373.600000,367.540000,292.270000,234.890000,560.210000,242.720000,467.660000,247.820000,380.870000,261.990000,303.820000,371.550000,205.080000
246.000000,637.690000,269.470000,592.970000,301.760000,531.160000,343.250000,429.690000,348.300000,373.220000,366.740000,292.120000,233.970000,559.210000,242.100000,466.860000,247.070000,380.010000,261.640000,303.070000,370.900000,204.870000
245.090000,637.820000,267.920000,592.870000,300.800000,530.920000,342.180000,429.590000,347.730000,373.110000,366.200000,292.080000,233.290000,558.720000,241.670000,466.190000,246.660000,379.480000,261.440000,302.670000,370.410000,204.820000
245.530000,638.200000,268.060000,593.270000,300.950000,531.400000,342.340000,430.050000,348.070000,373.010000,366.070000,291.980000,233.040000,559.010000,241.870000,465.820000,246.880000,378.930000,260.950000,302.810000,370.150000,204.960000
247.880000,639.470000,269.660000,594.340000,302.760000,532.590000,344.810000,430.200000,349.680000,372.980000,366.980000,291.940000,234.170000,559.870000,242.170000,465.960000,247.470000,379.020000,261.040000,302.950000,370.810000,204.860000
253.150000,641.790000,273.850000,596.220000,306.820000,534.340000,349.170000,430.180000,352.310000,372.930000,368.450000,291.730000,237.390000,561.300000,243.770000,466.690000,248.990000,379.870000,261.490000,303.360000,371.890000,204.640000
258.590000,644.350000,278.280000,598.240000,310.980000,536.050000,353.400000,430.070000,355.030000,372.810000,370.120000,291.420000,240.980000,562.960000,245.580000,467.570000,250.680000,380.900000,262.170000,304.060000,372.920000,204.410000
262.890000,646.810000,282.110000,599.790000,314.930000,536.950000,356.670000,430.050000,357.440000,372.280000,371.290000,291.220000,243.970000,564.090000,247.060000,468.280000,252.040000,381.590000,262.870000,304.780000,373.520000,204.320000
265.760000,648.390000,284.730000,600.420000,317.010000,537.640000,358.590000,429.920000,358.630000,372.110000,371.970000,291.070000,245.820000,564.450000,248.090000,468.860000,252.960000,381.970000,263.260000,305.040000,373.950000,204.220000
267.750000,649.390000,286.570000,600.860000,318.900000,537.740000,359.850000,429.690000,359.270000,372.110000,372.270000,291.110000,246.940000,564.740000,248.910000,469.040000,253.610000,382.150000,263.600000,305.310000,374.120000,204.250000
269.290000,650.310000,288.140000,601.140000,320.100000,538.000000,360.870000,429.370000,359.860000,372.080000,372.620000,291.110000,247.790000,564.970000,249.400000,469.590000,254.010000,382.430000,263.840000,305.810000,374.330000,204.270000
270.550000,650.550000,289.190000,601.480000,320.980000,538.310000,361.770000,429.360000,360.130000,372.190000,372.840000,291.170000,248.660000,565.130000,249.890000,469.970000,254.370000,382.900000,263.980000,305.950000,374.690000,204.280000
271.380000,650.650000,289.750000,602.000000,321.790000,538.590000,362.200000,429.560000,360.470000,372.220000,372.940000,291.260000,249.190000,565.360000,250.130000,470.400000,254.910000,383.040000,264.130000,306.100000,374.780000,204.370000
272.010000,650.820000,290.250000,602.280000,322.150000,538.980000,362.830000,429.660000,360.990000,372.160000,373.000000,291.390000,249.570000,565.860000,250.250000,471.060000,255.100000,383.200000,264.350000,306.400000,374.900000,204.420000
272.740000,650.920000,290.780000,602.730000,322.790000,538.990000,363.140000,429.780000,361.080000,372.250000,373.010000,291.660000,249.850000,566.030000,250.350000,471.710000,255.440000,383.430000,264.770000,306.760000,374.960000,204.630000
273.190000,651.040000,291.150000,602.920000,322.950000,539.340000,363.650000,429.850000,361.200000,372.390000,373.040000,291.820000,250.090000,566.250000,250.800000,471.700000,255.860000,383.870000,264.900000,306.900000,375.030000,204.820000
273.870000,651.070000,291.800000,602.910000,323.050000,539.770000,363.900000,429.890000,361.130000,372.680000,373.130000,291.900000,250.310000,566.500000,251.110000,471.880000,255.990000,383.980000,265.000000,307.020000,375.140000,204.890000
274.310000,651.170000,292.080000,603.080000,323.230000,539.890000,363.980000,429.830000,361.230000,372.750000,373.240000,291.970000,250.720000,566.790000,251.280000,472.010000,256.150000,384.090000,265.090000,307.190000,375.200000,204.970000
274.760000,651.200000,292.370000,603.190000,323.470000,539.980000,364.050000,429.820000,361.330000,372.810000,373.240000,292.020000,250.880000,566.880000,251.520000,472.000000,256.300000,384.180000,265.170000,307.350000,375.230000,204.990000
274.980000,651.310000,292.840000,603.170000,323.950000,539.900000,364.120000,429.870000,361.420000,372.840000,373.270000,292.040000,251.050000,566.920000,251.910000,471.900000,256.460000,384.290000,265.310000,307.670000,375.280000,205.020000
275.190000,651.370000,292.990000,603.210000,324.020000,539.990000,364.180000,429.940000,361.830000,372.690000,373.340000,292.100000,251.190000,567.010000,251.990000,472.030000,256.730000,384.400000,265.420000,307.780000,375.310000,205.060000
275.390000,651.430000,293.170000,603.310000,324.110000,540.070000,364.140000,429.920000,361.900000,372.730000,373.400000,292.120000,251.250000,567.100000,252.070000,472.130000,256.840000,384.750000,265.690000,307.830000,375.300000,205.200000
275.780000,651.440000,293.280000,603.420000,324.210000,540.150000,364.280000,429.940000,361.920000,372.780000,373.430000,292.140000,251.360000,567.160000,252.140000,472.260000,256.900000,384.830000,265.720000,307.890000,375.320000,205.210000
275.900000,651.540000,293.160000,603.910000,324.290000,540.310000,364.410000,429.980000,361.950000,372.820000,373.500000,292.190000,251.570000,567.170000,252.180000,472.420000,256.970000,384.890000,265.790000,307.970000,375.370000,205.260000
276.070000,652.140000,293.420000,603.940000,324.350000,540.290000,364.580000,430.010000,361.970000,372.850000,373.770000,292.110000,251.820000,567.200000,252.130000,472.860000,257.020000,384.950000,265.840000,308.020000,375.390000,205.370000
276.090000,652.880000,293.770000,603.810000,324.440000,540.330000,364.620000,430.000000,362.010000,372.850000,373.790000,292.130000,251.960000,567.240000,252.230000,472.920000,257.080000,385.000000,265.880000,308.080000,375.400000,205.390000
276.150000,653.590000,293.930000,603.870000,324.950000,540.160000,364.810000,429.930000,362.060000,372.910000,373.820000,292.180000,252.090000,567.290000,252.390000,472.970000,257.190000,385.060000,265.940000,308.170000,375.450000,205.490000
276.420000,653.630000,294.090000,603.920000,325.010000,540.200000,364.800000,430.020000,362.090000,372.930000,373.850000,292.190000,252.160000,567.370000,252.820000,472.710000,257.280000,385.110000,266.000000,308.270000,375.440000,205.640000
276.890000,653.610000,294.250000,603.940000,325.090000,540.160000,364.780000,429.990000,362.150000,372.950000,373.880000,292.280000,252.220000,567.500000,252.890000,472.840000,257.410000,385.170000,266.030000,308.370000,375.460000,205.730000
277.270000,653.600000,294.620000,603.890000,325.240000,540.020000,364.980000,430.010000,362.290000,372.970000,373.930000,292.340000,252.320000,567.820000,252.980000,472.920000,257.660000,385.230000,266.110000,308.470000,375.500000,205.770000
277.780000,653.620000,295.020000,603.840000,325.320000,540.010000,365.010000,430.070000,362.300000,372.980000,373.940000,292.360000,252.410000,567.890000,253.030000,473.020000,257.730000,385.270000,266.170000,308.710000,375.590000,205.780000
277.880000,653.620000,295.100000,603.880000,325.420000,540.070000,365.090000,429.990000,362.420000,373.000000,373.900000,292.480000,252.840000,567.800000,253.090000,473.090000,257.810000,385.350000,266.240000,308.780000,375.620000,205.800000
277.940000,653.630000,295.150000,603.890000,325.870000,539.870000,365.070000,430.030000,362.710000,372.910000,373.860000,292.570000,252.930000,567.830000,253.150000,473.170000,257.850000,385.420000,266.290000,308.840000,375.640000,205.840000
277.990000,653.630000,295.200000,603.940000,325.920000,539.960000,365.140000,430.020000,362.730000,372.930000,373.830000,292.650000,252.990000,567.880000,253.200000,473.250000,257.920000,385.520000,266.320000,308.880000,375.630000,205.860000
278.080000,653.620000,295.260000,603.990000,325.960000,539.990000,365.190000,429.980000,362.790000,372.930000,373.850000,292.670000,253.050000,567.890000,253.260000,473.270000,257.970000,385.780000,266.350000,308.900000,375.630000,205.870000
278.330000,653.670000,295.450000,603.980000,326.000000,539.940000,365.120000,430.070000,362.820000,372.960000,373.840000,292.720000,253.110000,567.910000,253.280000,473.350000,258.000000,385.820000,266.380000,308.940000,375.680000,205.890000
278.090000,653.360000,295.350000,603.440000,325.940000,539.250000,365.150000,430.030000,362.840000,372.980000,373.850000,292.740000,253.130000,567.670000,253.260000,473.340000,258.010000,385.810000,266.420000,308.960000,375.670000,205.890000
276.830000,651.240000,294.460000,602.180000,325.510000,538.060000,364.990000,430.070000,362.840000,373.000000,373.910000,292.720000,253.090000,566.770000,253.140000,473.150000,257.990000,385.710000,266.480000,308.880000,375.690000,205.870000
276.110000,649.620000,294.030000,601.040000,324.940000,537.360000,364.830000,430.260000,362.940000,373.040000,374.050000,292.700000,253.350000,566.030000,253.140000,473.080000,257.960000,385.660000,266.750000,308.810000,375.800000,205.820000
275.650000,647.970000,293.760000,600.170000,324.130000,537.010000,364.400000,430.320000,363.060000,373.180000,374.200000,292.670000,253.830000,565.340000,252.990000,472.910000,257.860000,385.480000,266.760000,308.680000,376.040000,205.750000
275.290000,646.490000,293.190000,599.670000,323.460000,536.690000,364.060000,430.610000,363.020000,373.250000,374.690000,292.310000,253.770000,565.150000,252.740000,472.680000,257.650000,385.100000,266.720000,308.390000,376.050000,205.630000
274.800000,645.720000,292.710000,599.140000,323.100000,536.130000,363.590000,431.020000,362.900000,373.380000,374.930000,292.180000,253.560000,564.900000,252.390000,472.290000,257.180000,384.950000,266.650000,308.000000,376.080000,205.540000
274.220000,645.490000,292.040000,599.010000,322.860000,535.870000,362.950000,431.230000,362.320000,373.780000,374.970000,292.180000,252.970000,564.610000,252.200000,472.150000,256.990000,384.760000,266.560000,307.780000,376.130000,205.360000
273.700000,645.220000,291.260000,598.920000,322.210000,535.680000,362.060000,431.560000,361.880000,373.980000,374.990000,292.190000,252.280000,564.170000,252.080000,471.940000,256.680000,384.420000,266.250000,307.560000,376.110000,205.310000
272.710000,645.150000,290.600000,598.710000,321.620000,535.350000,361.130000,432.000000,361.310000,374.210000,374.980000,292.250000,251.800000,564.060000,252.010000,471.630000,256.110000,384.010000,266.170000,307.000000,376.120000,205.240000
271.620000,645.010000,289.590000,598.350000,320.580000,535.130000,359.910000,432.160000,360.960000,374.140000,374.880000,292.220000,250.930000,563.870000,252.030000,470.780000,255.770000,383.600000,266.080000,306.690000,376.050000,205.180000
269.300000,644.460000,287.740000,597.010000,318.210000,533.960000,357.390000,431.810000,358.790000,373.850000,373.290000,292.040000,249.450000,562.620000,252.160000,467.580000,254.430000,382.210000,265.240000,305.470000,374.720000,205.040000
267.170000,642.540000,285.820000,595.530000,316.030000,532.410000,354.990000,431.200000,356.990000,373.230000,371.650000,291.800000,247.790000,561.210000,251.370000,465.800000,253.130000,380.850000,264.460000,304.100000,373.480000,204.880000
265.360000,640.660000,284.110000,594.030000,314.170000,531.180000,353.120000,430.600000,355.200000,372.960000,370.390000,291.410000,246.190000,559.710000,250.480000,464.740000,252.090000,379.640000,263.760000,303.040000,372.540000,204.650000
264.330000,638.930000,282.950000,593.010000,312.630000,530.340000,351.530000,430.060000,353.900000,372.700000,369.540000,291.140000,245.190000,558.340000,249.890000,463.990000,251.290000,378.520000,263.130000,302.150000,371.950000,204.290000
263.750000,637.200000,282.110000,592.150000,311.470000,529.730000,350.290000,430.040000,353.230000,372.230000,368.930000,290.980000,244.430000,557.560000,249.350000,463.590000,250.770000,377.810000,262.700000,301.490000,371.350000,204.100000
263.640000,636.260000,281.800000,591.520000,311.200000,529.170000,349.890000,429.770000,352.910000,372.060000,368.440000,290.910000,244.270000,557.130000,249.150000,463.280000,250.510000,377.260000,262.420000,301.060000,371.030000,204.040000
263.690000,636.120000,281.730000,591.420000,311.360000,529.110000,350.150000,429.720000,352.950000,372.000000,368.500000,290.780000,244.220000,557.020000,248.900000,463.050000,250.310000,377.120000,262.220000,300.890000,371.060000,203.950000
264.390000,636.670000,282.100000,591.880000,312.070000,529.730000,351.800000,429.600000,353.810000,371.940000,369.110000,290.420000,244.610000,557.050000,248.750000,462.810000,250.400000,377.190000,262.140000,300.930000,371.480000,203.770000
266.140000,638.110000,283.710000,592.960000,314.020000,530.900000,354.480000,429.330000,355.240000,371.880000,370.060000,290.200000,245.690000,557.380000,249.040000,462.930000,250.990000,377.640000,262.180000,301.090000,372.060000,203.520000
269.520000,639.880000,286.520000,594.600000,316.680000,532.240000,357.360000,429.220000,357.080000,371.730000,371.070000,290.050000,247.380000,558.530000,249.820000,463.370000,252.000000,378.290000,262.410000,301.520000,372.900000,203.300000
272.970000,642.210000,289.440000,596.180000,319.460000,533.400000,359.870000,429.140000,358.980000,371.370000,371.900000,289.960000,249.290000,559.800000,250.320000,465.000000,253.060000,379.060000,262.920000,302.040000,373.410000,203.160000
275.220000,644.050000,291.540000,597.570000,321.960000,534.160000,361.820000,429.120000,360.320000,371.180000,372.580000,289.940000,250.880000,561.110000,250.060000,467.360000,253.960000,379.790000,263.200000,302.700000,373.900000,203.130000
276.240000,645.810000,292.840000,598.530000,323.200000,535.100000,363.020000,429.120000,361.170000,371.160000,372.920000,289.980000,252.000000,562.000000,250.100000,468.690000,254.660000,380.240000,263.710000,302.970000,374.190000,203.160000
276.950000,647.220000,293.580000,599.320000,324.180000,535.690000,363.920000,429.050000,361.680000,371.130000,373.170000,290.040000,252.530000,562.740000,250.640000,469.030000,255.020000,380.620000,263.940000,303.260000,374.390000,203.200000
277.550000,647.920000,294.040000,599.870000,324.850000,536.030000,364.370000,429.250000,362.020000,371.180000,373.330000,290.110000,252.800000,563.250000,251.060000,469.300000,255.380000,380.910000,264.130000,303.770000,374.710000,203.220000
278.170000,648.400000,294.880000,600.060000,325.650000,536.170000,365.030000,429.170000,362.160000,371.350000,373.850000,290.060000,252.960000,563.680000,251.230000,469.800000,255.860000,381.070000,264.250000,303.930000,374.830000,203.330000
278.860000,648.640000,295.630000,600.190000,325.850000,536.620000,365.250000,429.300000,362.140000,371.620000,373.950000,290.150000,253.060000,563.970000,251.580000,469.930000,256.010000,381.260000,264.440000,304.140000,374.930000,203.450000
279.490000,648.800000,296.020000,600.370000,326.000000,536.920000,365.660000,429.410000,362.230000,371.770000,374.070000,290.230000,253.310000,564.120000,251.990000,469.970000,256.310000,381.560000,264.820000,304.380000,374.990000,203.700000
279.900000,648.890000,296.120000,600.970000,326.130000,537.070000,365.800000,429.670000,362.410000,371.870000,374.080000,290.420000,253.880000,564.200000,252.100000,470.200000,256.600000,381.940000,264.960000,304.790000,375.030000,203.870000
280.090000,648.990000,296.320000,601.090000,326.220000,537.300000,365.960000,429.730000,362.810000,371.790000,373.980000,290.700000,253.990000,564.360000,252.230000,470.350000,256.770000,382.080000,265.010000,304.940000,375.150000,203.910000
280.400000,649.060000,296.810000,601.100000,326.340000,537.510000,366.080000,429.870000,362.880000,371.840000,374.040000,290.770000,253.990000,564.870000,252.230000,470.890000,256.830000,382.190000,265.070000,305.100000,375.150000,203.930000
280.760000,649.050000,296.920000,601.180000,326.370000,537.700000,366.150000,429.740000,362.940000,371.910000,374.030000,290.860000,254.040000,564.970000,252.350000,471.000000,256.910000,382.350000,265.120000,305.280000,375.180000,203.990000
