268.17,700.79,301.82,627.14,320.1,560.14,347.1,481.44,362.17,398.09,374.33,314.9,260.72,597.33,256.37,493.84,258.09,408.17,265.96,330.09,374.7,229.86
268.2,700.8,301.84,627.18,320.14,560.17,347.09,481.5,362.18,398.11,374.35,314.94,260.76,597.39,256.44,493.88,258.14,408.25,265.99,330.15,374.71,229.92
268.21,700.83,301.84,627.2,320.14,560.22,347.08,481.56,362.17,398.15,374.39,314.97,260.81,597.44,256.74,493.85,258.19,408.31,266.02,330.2,374.71,229.97
268.25,700.86,301.87,627.23,320.16,560.25,347.09,481.6,362.2,398.16,374.39,314.99,260.83,597.5,256.78,493.9,258.23,408.37,266.05,330.25,374.67,229.99
268.3,700.88,301.9,627.27,320.21,560.28,347.12,481.64,362.22,398.17,374.39,315.02,260.87,597.69,256.83,493.93,258.27,408.42,266.06,330.29,374.69,230.01
268.34,700.89,301.92,627.29,320.23,560.31,347.16,481.64,362.23,398.2,374.41,315.02,260.9,597.71,256.86,493.96,258.3,408.49,266.07,330.33,374.71,230.03
268.4,700.89,301.96,627.32,320.3,560.32,347.19,481.66,362.27,398.19,374.42,315.05,260.94,597.74,256.92,493.97,258.31,408.75,266.08,330.36,374.73,230.05
268.53,700.64,302.02,627.15,320.38,560.12,347.17,481.66,362.32,398.17,374.45,315.04,261.01,597.57,256.94,493.96,258.33,408.75,266.1,330.39,374.7,230.06
267.5,699.37,301.5,626.18,319.69,559,345.9,481.57,361.7,398.25,374.01,315.07,260.4,596.67,256.31,493.81,257.88,408.47,265.91,330.28,374.31,230.1
265.75,698.19,300.18,625.33,318.37,558.36,344.14,481.8,360.39,398.72,373.65,315.28,259.15,596.04,255.28,493.66,257.05,408.03,265.58,330.04,374.15,230.15
264.61,697.73,299.05,625.16,317.09,558.18,342.66,481.98,359.06,399.31,373.1,315.69,258.16,595.94,254.31,493.62,256.2,407.82,265.12,329.88,374.1,230.18
263.07,697.51,297.83,625.01,315.6,558.03,340.9,482.23,357.86,399.85,372.74,315.97,256.94,595.87,253.21,493.4,255.29,407.3,264.85,329.46,374.02,230.21
261.13,697.39,296.16,624.97,313.63,558.1,338.85,482.77,356.85,400.26,372.26,316.26,255.36,595.85,252.25,493.17,254.43,406.84,264.65,329.04,373.9,230.23
259.24,697.44,294.5,624.98,311.73,558.19,337,483.07,355.6,400.86,371.72,316.67,253.88,595.82,251.24,493.07,253.69,406.16,264.26,328.75,373.51,230.22
256.77,695.95,291.91,623.65,308.93,556.94,334.12,482.13,353.54,400.1,369.82,316.14,251.6,594.41,249.67,492.17,252.06,405.06,263.26,327.65,371.83,229.99
254.02,692.86,289.18,621.02,305.83,554.63,330.64,480.61,350.6,399.06,367.45,315.26,249.27,591.98,248.24,490.42,250.58,403.23,262.01,326.01,369.79,229.36
251.86,690.07,286.66,618.83,302.89,552.69,327.02,479.58,347.89,398.12,365.14,314.67,247.27,589.9,247.72,488.51,249.07,401.66,261,324.55,368.05,228.88
249.92,688.1,284.29,617.24,300.18,551.39,323.98,478.95,345.29,397.74,363.74,314.04,245.61,588.23,247.18,486.98,248.04,400.19,260.12,323.28,366.89,228.25
248.86,686.81,282.97,616.18,298.39,550.58,321.46,479.03,344.57,397.1,362.82,313.71,244.75,587.14,247.13,485.89,247.59,399.24,259.7,322.43,366.17,228.03
248.43,686.09,282.22,615.5,297.61,550.13,321.73,478.09,343.64,397.01,362.64,313.35,244.21,586.62,246.87,485.32,247.23,398.66,259.3,321.97,365.74,227.94
250.03,686.07,283.07,615.49,298.63,550.13,323.03,478.04,344.48,396.93,363.03,313.25,244.94,586.54,246.63,485.22,247.3,398.66,259.29,321.98,366.15,227.81
254.97,687.04,286.6,616,302.96,550.03,327.2,477.96,347.02,396.81,364.75,312.98,247.67,587.17,246.25,485.62,248.07,399.19,259.61,322.28,367.4,227.57
261.15,688.78,291.55,617.32,308.1,550.98,332.15,477.91,350.39,396.57,366.7,312.82,251.23,588.28,247.48,486.43,249.47,400.1,260.16,322.79,369.03,227.15
265.2,690.57,295.49,618.83,312.12,552.16,336.7,477.64,353.85,396.09,368.32,312.71,254.15,589.65,248.95,487.26,250.83,401.05,260.84,323.45,370.22,227.08
267.35,692.19,297.43,620.24,314.52,553.26,339.3,477.86,356.1,395.97,369.77,312.52,256.01,590.93,250.25,488.08,251.93,401.95,261.26,324.13,371.09,227.11
268.3,693.58,298.77,621.35,316.11,554.11,341.17,478.04,357.51,395.92,370.82,312.43,257.17,591.85,251.46,488.75,252.92,402.71,261.98,324.81,371.84,227.14
268.52,694.36,299.39,621.99,316.94,554.78,342.31,478.24,358.45,395.96,371.3,312.61,257.9,592.36,252.34,489.08,253.77,403.24,262.68,325.19,372.26,227.37
