pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
814.040000,507.160000,NaN,NaN
814.060000,507.090000,NaN,NaN
814.120000,507.030000,NaN,NaN
813.960000,507.010000,NaN,NaN
813.930000,506.970000,NaN,NaN
813.880000,506.960000,NaN,NaN
813.960000,507.010000,NaN,NaN
814.000000,507.020000,NaN,NaN
813.950000,506.960000,NaN,NaN
813.960000,506.980000,NaN,NaN
813.770000,507.090000,NaN,NaN
813.960000,507.200000,NaN,NaN
813.900000,507.180000,NaN,NaN
813.960000,507.020000,NaN,NaN
813.920000,506.960000,NaN,NaN
814.050000,506.930000,NaN,NaN
814.070000,506.940000,NaN,NaN
814.000000,506.920000,NaN,NaN
813.910000,506.930000,NaN,NaN
813.880000,506.960000,NaN,NaN
813.850000,506.960000,NaN,NaN
813.860000,506.890000,NaN,NaN
813.910000,507.040000,NaN,NaN
813.980000,506.980000,NaN,NaN
814.000000,506.970000,NaN,NaN
813.970000,506.890000,NaN,NaN
813.960000,506.950000,NaN,NaN
814.040000,506.950000,NaN,NaN
814.030000,506.970000,NaN,NaN
813.840000,506.910000,NaN,NaN
813.990000,506.860000,NaN,NaN
813.960000,506.980000,NaN,NaN
814.000000,507.060000,NaN,NaN
813.910000,507.040000,NaN,NaN
813.780000,507.040000,NaN,NaN
813.940000,506.880000,NaN,NaN
814.040000,506.840000,NaN,NaN
813.950000,507.100000,NaN,NaN
814.000000,507.100000,NaN,NaN
813.880000,506.990000,NaN,NaN
813.880000,507.030000,NaN,NaN
813.870000,506.990000,NaN,NaN
813.950000,507.060000,NaN,NaN
813.950000,506.930000,NaN,NaN
813.850000,506.900000,NaN,NaN
813.870000,506.880000,NaN,NaN
813.810000,506.800000,NaN,NaN
813.970000,506.970000,NaN,NaN
813.920000,506.950000,NaN,NaN
813.730000,506.590000,NaN,NaN
813.710000,506.540000,NaN,NaN
813.720000,506.590000,NaN,NaN
813.950000,506.800000,NaN,NaN
813.850000,506.780000,NaN,NaN
813.850000,506.820000,NaN,NaN
813.840000,506.710000,NaN,NaN
813.820000,506.910000,NaN,NaN
813.790000,506.910000,NaN,NaN
813.850000,506.420000,NaN,NaN
813.910000,506.240000,NaN,NaN
813.960000,506.590000,NaN,NaN
813.860000,506.890000,NaN,NaN
813.970000,506.990000,NaN,NaN
813.810000,506.810000,NaN,NaN
814.110000,506.660000,NaN,NaN
814.020000,506.720000,NaN,NaN
814.030000,506.800000,NaN,NaN
813.970000,506.900000,NaN,NaN
813.910000,506.760000,NaN,NaN
813.910000,506.710000,NaN,NaN
814.030000,506.590000,NaN,NaN
813.880000,505.890000,NaN,NaN
814.040000,505.460000,NaN,NaN
813.960000,505.370000,NaN,NaN
813.940000,505.470000,NaN,NaN
814.020000,506.210000,NaN,NaN
814.140000,506.710000,NaN,NaN
814.170000,505.810000,NaN,NaN
814.080000,505.410000,NaN,NaN
814.050000,505.650000,NaN,NaN
814.060000,505.980000,NaN,NaN
814.050000,506.050000,NaN,NaN
813.760000,506.200000,NaN,NaN
813.850000,506.180000,NaN,NaN
813.920000,505.520000,NaN,NaN
813.970000,505.440000,NaN,NaN
814.100000,505.100000,NaN,NaN
814.070000,505.130000,NaN,NaN
814.040000,505.290000,NaN,NaN
814.040000,505.310000,NaN,NaN
813.880000,505.850000,NaN,NaN
813.900000,506.110000,NaN,NaN
813.990000,506.110000,NaN,NaN
813.870000,506.300000,NaN,NaN
813.810000,506.520000,NaN,NaN
813.760000,507.020000,NaN,NaN
813.800000,507.010000,NaN,NaN
813.670000,507.170000,NaN,NaN
813.780000,507.250000,NaN,NaN
813.710000,507.320000,NaN,NaN
813.660000,508.420000,NaN,NaN
813.620000,508.700000,NaN,NaN
813.770000,508.980000,NaN,NaN
813.740000,509.400000,NaN,NaN
813.620000,510.310000,NaN,NaN
813.430000,511.370000,NaN,NaN
813.030000,512.340000,NaN,NaN
812.990000,513.210000,NaN,NaN
812.670000,514.440000,NaN,NaN
811.890000,514.990000,NaN,NaN
811.060000,513.410000,NaN,NaN
811.100000,513.420000,NaN,NaN
811.170000,512.950000,NaN,NaN
810.910000,513.110000,NaN,NaN
811.080000,513.050000,NaN,NaN
810.950000,513.100000,NaN,NaN
810.910000,513.120000,NaN,NaN
810.990000,512.980000,NaN,NaN
810.890000,512.590000,NaN,NaN
810.830000,511.650000,NaN,NaN
810.900000,511.360000,NaN,NaN
810.990000,511.150000,NaN,NaN
811.140000,510.270000,NaN,NaN
811.190000,510.200000,NaN,NaN
811.010000,509.090000,NaN,NaN
811.080000,508.970000,NaN,NaN
811.150000,508.430000,NaN,NaN
811.220000,507.590000,NaN,NaN
811.150000,506.960000,NaN,NaN
811.130000,507.180000,NaN,NaN
811.080000,506.970000,NaN,NaN
811.220000,505.050000,NaN,NaN
811.170000,504.970000,NaN,NaN
811.390000,504.850000,NaN,NaN
812.160000,504.720000,NaN,NaN
812.950000,505.470000,NaN,NaN
813.970000,505.730000,NaN,NaN
814.680000,505.920000,NaN,NaN
814.630000,505.560000,NaN,NaN
812.910000,504.920000,NaN,NaN
812.020000,504.520000,NaN,NaN
811.560000,504.590000,NaN,NaN
811.420000,504.740000,NaN,NaN
811.260000,504.110000,NaN,NaN
811.220000,504.090000,NaN,NaN
811.510000,503.960000,NaN,NaN
812.240000,503.990000,NaN,NaN
812.950000,503.600000,NaN,NaN
813.740000,503.630000,NaN,NaN
814.700000,504.140000,NaN,NaN
814.290000,504.400000,NaN,NaN
814.050000,504.320000,NaN,NaN
814.100000,504.210000,NaN,NaN
814.010000,504.110000,NaN,NaN
814.000000,504.170000,NaN,NaN
814.050000,504.250000,NaN,NaN
814.070000,504.300000,NaN,NaN
814.050000,504.200000,NaN,NaN
813.920000,504.330000,NaN,NaN
813.800000,504.120000,NaN,NaN
814.080000,504.150000,NaN,NaN
813.910000,504.340000,NaN,NaN
813.970000,504.420000,NaN,NaN
814.020000,504.600000,NaN,NaN
813.930000,505.460000,NaN,NaN
814.030000,504.810000,NaN,NaN
814.110000,504.210000,NaN,NaN
813.900000,504.270000,NaN,NaN
813.880000,504.320000,NaN,NaN
813.920000,504.580000,NaN,NaN
813.930000,505.110000,NaN,NaN
813.840000,505.300000,NaN,NaN
813.890000,505.560000,NaN,NaN
813.940000,505.880000,NaN,NaN
814.090000,505.450000,NaN,NaN
813.880000,505.230000,NaN,NaN
813.770000,505.220000,NaN,NaN
813.840000,505.350000,NaN,NaN
813.830000,505.360000,NaN,NaN
813.900000,505.360000,NaN,NaN
813.920000,505.080000,NaN,NaN
813.920000,505.080000,NaN,NaN
814.010000,505.610000,NaN,NaN
814.100000,505.690000,NaN,NaN
813.930000,505.650000,NaN,NaN
813.790000,504.670000,NaN,NaN
813.860000,504.330000,NaN,NaN
813.880000,504.250000,NaN,NaN
813.840000,504.410000,NaN,NaN
813.870000,504.790000,NaN,NaN
813.990000,504.680000,NaN,NaN
813.700000,505.030000,NaN,NaN
813.030000,504.760000,NaN,NaN
812.450000,504.770000,NaN,NaN
812.650000,504.440000,NaN,NaN
813.080000,504.320000,NaN,NaN
813.150000,504.110000,NaN,NaN
813.070000,504.070000,NaN,NaN
812.990000,504.050000,NaN,NaN
813.240000,504.180000,NaN,NaN
813.220000,504.090000,NaN,NaN
813.310000,504.030000,NaN,NaN
813.370000,504.010000,NaN,NaN
813.240000,503.800000,NaN,NaN
813.150000,503.900000,NaN,NaN
813.150000,503.980000,NaN,NaN
813.070000,504.030000,NaN,NaN
813.020000,503.630000,NaN,NaN
812.950000,503.240000,NaN,NaN
813.000000,503.460000,NaN,NaN
812.930000,503.620000,NaN,NaN
812.930000,503.540000,NaN,NaN
812.890000,503.810000,NaN,NaN
812.930000,503.900000,NaN,NaN
813.010000,503.820000,NaN,NaN
813.050000,503.710000,NaN,NaN
813.040000,503.600000,NaN,NaN
813.100000,503.330000,NaN,NaN
813.050000,503.190000,NaN,NaN
813.260000,503.270000,NaN,NaN
813.200000,503.170000,NaN,NaN
813.100000,503.450000,NaN,NaN
812.950000,503.590000,NaN,NaN
812.880000,503.970000,NaN,NaN
813.040000,503.970000,NaN,NaN
813.020000,503.960000,NaN,NaN
813.020000,503.830000,NaN,NaN
813.110000,503.920000,NaN,NaN
813.150000,503.890000,NaN,NaN
813.020000,503.770000,NaN,NaN
813.020000,503.730000,NaN,NaN
813.010000,503.730000,NaN,NaN
812.970000,503.830000,NaN,NaN
812.990000,503.590000,NaN,NaN
812.970000,502.860000,NaN,NaN
812.980000,502.230000,NaN,NaN
813.030000,502.240000,NaN,NaN
813.170000,502.350000,NaN,NaN
813.190000,502.440000,NaN,NaN
813.170000,503.030000,NaN,NaN
813.010000,503.530000,NaN,NaN
813.070000,503.780000,NaN,NaN
813.070000,503.770000,NaN,NaN
813.330000,503.850000,NaN,NaN
813.940000,503.860000,NaN,NaN
813.930000,503.850000,NaN,NaN
813.990000,503.830000,NaN,NaN
814.120000,503.690000,NaN,NaN
814.070000,503.680000,NaN,NaN
813.940000,502.440000,NaN,NaN
813.880000,502.040000,NaN,NaN
813.930000,502.200000,NaN,NaN
814.040000,502.490000,NaN,NaN
813.940000,502.990000,NaN,NaN
813.860000,502.980000,NaN,NaN
814.000000,502.960000,NaN,NaN
813.880000,503.090000,NaN,NaN
813.870000,503.550000,NaN,NaN
813.750000,503.930000,NaN,NaN
813.980000,503.460000,NaN,NaN
813.830000,503.190000,NaN,NaN
813.920000,503.080000,NaN,NaN
813.910000,503.490000,NaN,NaN
813.840000,503.890000,NaN,NaN
813.730000,503.770000,NaN,NaN
813.730000,503.890000,NaN,NaN
813.910000,503.660000,NaN,NaN
813.920000,503.640000,NaN,NaN
814.010000,503.900000,NaN,NaN
813.850000,503.940000,NaN,NaN
813.970000,503.940000,NaN,NaN
813.940000,503.790000,NaN,NaN
813.770000,503.670000,NaN,NaN
813.850000,503.850000,NaN,NaN
814.010000,503.810000,NaN,NaN
814.010000,503.910000,NaN,NaN
813.990000,503.910000,NaN,NaN
814.020000,504.020000,NaN,NaN
813.970000,503.920000,NaN,NaN
813.870000,503.850000,NaN,NaN
813.940000,503.850000,NaN,NaN
813.880000,503.750000,NaN,NaN
813.910000,503.690000,NaN,NaN
813.990000,503.570000,NaN,NaN
813.800000,503.340000,NaN,NaN
813.790000,503.330000,NaN,NaN
813.870000,503.400000,NaN,NaN
813.900000,503.570000,NaN,NaN
813.860000,503.970000,NaN,NaN
813.810000,503.950000,NaN,NaN
813.890000,504.030000,NaN,NaN
813.880000,504.050000,NaN,NaN
813.810000,503.910000,NaN,NaN
813.900000,504.010000,NaN,NaN
813.900000,503.850000,NaN,NaN
813.930000,503.920000,NaN,NaN
813.900000,504.060000,NaN,NaN
813.790000,504.110000,NaN,NaN
813.590000,504.120000,NaN,NaN
813.130000,503.960000,NaN,NaN
813.250000,503.930000,NaN,NaN
813.170000,503.910000,NaN,NaN
813.240000,503.970000,NaN,NaN
813.240000,503.930000,NaN,NaN
813.090000,504.040000,NaN,NaN
813.300000,503.980000,NaN,NaN
813.140000,503.800000,NaN,NaN
813.100000,504.250000,NaN,NaN
813.160000,504.370000,NaN,NaN
812.950000,504.370000,NaN,NaN
813.030000,504.030000,NaN,NaN
813.110000,504.280000,NaN,NaN
813.160000,504.120000,NaN,NaN
813.150000,503.920000,NaN,NaN
813.320000,503.880000,NaN,NaN
813.250000,503.890000,NaN,NaN
813.280000,504.070000,NaN,NaN
813.610000,504.030000,NaN,NaN
813.990000,504.210000,NaN,NaN
813.940000,504.140000,NaN,NaN
813.950000,504.080000,NaN,NaN
813.730000,504.080000,NaN,NaN
813.840000,504.030000,NaN,NaN
813.820000,503.900000,NaN,NaN
813.930000,503.680000,NaN,NaN
813.910000,503.110000,NaN,NaN
813.800000,503.130000,NaN,NaN
814.000000,503.250000,NaN,NaN
814.010000,503.740000,NaN,NaN
814.000000,503.820000,NaN,NaN
813.980000,503.910000,NaN,NaN
814.000000,503.840000,NaN,NaN
813.980000,504.040000,NaN,NaN
813.990000,503.920000,NaN,NaN
813.960000,503.840000,NaN,NaN
814.060000,503.840000,NaN,NaN
814.010000,503.850000,NaN,NaN
814.080000,503.990000,NaN,NaN
814.050000,504.000000,NaN,NaN
814.150000,504.070000,NaN,NaN
814.110000,504.000000,NaN,NaN
814.060000,503.990000,NaN,NaN
814.130000,503.890000,NaN,NaN
814.240000,503.920000,NaN,NaN
814.020000,503.710000,NaN,NaN
814.080000,503.810000,NaN,NaN
813.940000,503.810000,NaN,NaN
814.040000,503.720000,NaN,NaN
814.000000,503.910000,NaN,NaN
813.940000,503.790000,NaN,NaN
813.920000,503.910000,NaN,NaN
813.930000,504.090000,NaN,NaN
814.060000,503.670000,NaN,NaN
814.030000,503.200000,NaN,NaN
814.120000,503.470000,NaN,NaN
813.990000,503.850000,NaN,NaN
813.850000,504.070000,NaN,NaN
814.050000,503.960000,NaN,NaN
814.100000,503.210000,NaN,NaN
814.060000,503.300000,NaN,NaN
813.950000,503.750000,NaN,NaN
814.000000,503.810000,NaN,NaN
814.060000,503.440000,NaN,NaN
814.200000,503.330000,NaN,NaN
814.170000,503.370000,NaN,NaN
814.210000,503.520000,NaN,NaN
814.170000,503.920000,NaN,NaN
814.060000,503.870000,NaN,NaN
814.150000,503.800000,NaN,NaN
814.120000,503.880000,NaN,NaN
814.080000,503.800000,NaN,NaN
814.020000,504.020000,NaN,NaN
814.060000,503.970000,NaN,NaN
814.020000,503.800000,NaN,NaN
813.960000,503.870000,NaN,NaN
814.110000,503.730000,NaN,NaN
813.970000,503.650000,NaN,NaN
813.930000,503.920000,NaN,NaN
814.010000,503.930000,NaN,NaN
813.790000,504.100000,NaN,NaN
813.830000,504.030000,NaN,NaN
814.020000,503.840000,NaN,NaN
814.150000,503.700000,NaN,NaN
814.180000,503.700000,NaN,NaN
814.140000,503.720000,NaN,NaN
814.010000,503.550000,NaN,NaN
814.280000,503.060000,NaN,NaN
814.090000,503.140000,NaN,NaN
814.110000,503.200000,NaN,NaN
814.010000,503.130000,NaN,NaN
814.120000,503.350000,NaN,NaN
813.950000,503.920000,NaN,NaN
813.910000,503.750000,NaN,NaN
814.010000,503.730000,NaN,NaN
814.030000,503.750000,NaN,NaN
814.070000,503.780000,NaN,NaN
813.980000,503.980000,NaN,NaN
814.110000,503.980000,NaN,NaN
814.260000,503.860000,NaN,NaN
813.930000,504.060000,NaN,NaN
813.950000,503.420000,NaN,NaN
813.900000,503.330000,NaN,NaN
814.030000,503.380000,NaN,NaN
814.030000,503.390000,NaN,NaN
814.000000,503.490000,NaN,NaN
813.980000,503.720000,NaN,NaN
814.070000,503.770000,NaN,NaN
814.090000,503.770000,NaN,NaN
814.110000,503.870000,NaN,NaN
814.100000,504.070000,NaN,NaN
814.030000,504.070000,NaN,NaN
814.020000,504.080000,NaN,NaN
813.990000,504.160000,NaN,NaN
814.070000,504.120000,NaN,NaN
814.220000,503.980000,NaN,NaN
814.010000,503.850000,NaN,NaN
814.220000,503.940000,NaN,NaN
814.060000,503.910000,NaN,NaN
814.070000,503.800000,NaN,NaN
814.260000,503.960000,NaN,NaN
814.120000,504.050000,NaN,NaN
814.090000,503.760000,NaN,NaN
814.010000,503.750000,NaN,NaN
813.890000,503.810000,NaN,NaN
814.040000,503.980000,NaN,NaN
814.150000,503.840000,NaN,NaN
814.110000,503.750000,NaN,NaN
814.080000,503.720000,NaN,NaN
814.480000,503.720000,NaN,NaN
815.090000,503.580000,NaN,NaN
815.750000,503.500000,NaN,NaN
815.530000,503.460000,NaN,NaN
814.980000,503.150000,NaN,NaN
814.690000,503.260000,NaN,NaN
814.140000,503.100000,NaN,NaN
814.180000,503.020000,NaN,NaN
814.130000,503.170000,NaN,NaN
814.110000,502.800000,NaN,NaN
814.010000,503.460000,NaN,NaN
813.880000,503.750000,NaN,NaN
813.960000,503.790000,NaN,NaN
814.160000,503.760000,NaN,NaN
814.080000,503.610000,NaN,NaN
814.110000,503.030000,NaN,NaN
814.050000,502.930000,NaN,NaN
814.100000,503.280000,NaN,NaN
813.990000,503.730000,NaN,NaN
814.110000,503.290000,NaN,NaN
814.140000,502.930000,NaN,NaN
814.060000,503.130000,NaN,NaN
813.930000,502.710000,NaN,NaN
814.020000,502.810000,NaN,NaN
813.930000,503.280000,NaN,NaN
814.190000,503.600000,NaN,NaN
814.200000,503.520000,NaN,NaN
814.080000,503.260000,NaN,NaN
814.010000,503.140000,NaN,NaN
814.120000,502.990000,NaN,NaN
814.030000,502.850000,NaN,NaN
814.020000,502.730000,NaN,NaN
814.210000,503.270000,NaN,NaN
813.990000,503.560000,NaN,NaN
814.030000,503.690000,NaN,NaN
814.170000,503.510000,NaN,NaN
814.060000,502.900000,NaN,NaN
814.030000,502.630000,NaN,NaN
814.090000,502.060000,NaN,NaN
814.000000,502.370000,NaN,NaN
813.940000,502.400000,NaN,NaN
814.100000,502.770000,NaN,NaN
813.970000,503.250000,NaN,NaN
814.120000,503.730000,NaN,NaN
814.010000,503.610000,NaN,NaN
814.240000,502.690000,NaN,NaN
814.050000,502.660000,NaN,NaN
814.010000,502.340000,NaN,NaN
814.040000,502.150000,NaN,NaN
814.160000,502.300000,NaN,NaN
814.020000,502.380000,NaN,NaN
814.230000,502.240000,NaN,NaN
813.930000,502.400000,NaN,NaN
813.920000,502.810000,NaN,NaN
814.090000,502.420000,NaN,NaN
813.960000,502.100000,NaN,NaN
813.970000,502.060000,NaN,NaN
813.980000,502.270000,NaN,NaN
814.110000,502.070000,NaN,NaN
814.080000,502.110000,NaN,NaN
814.150000,502.100000,NaN,NaN
814.190000,502.380000,NaN,NaN
814.160000,502.600000,NaN,NaN
814.110000,502.170000,NaN,NaN
814.000000,501.710000,NaN,NaN
813.990000,501.930000,NaN,NaN
814.360000,501.970000,NaN,NaN
814.590000,502.310000,NaN,NaN
814.710000,502.830000,NaN,NaN
814.610000,502.630000,NaN,NaN
814.750000,502.930000,NaN,NaN
814.880000,502.360000,NaN,NaN
814.880000,502.050000,NaN,NaN
814.780000,501.980000,NaN,NaN
814.750000,501.970000,NaN,NaN
814.650000,502.060000,NaN,NaN
814.730000,502.240000,NaN,NaN
814.610000,501.510000,NaN,NaN
814.620000,501.050000,NaN,NaN
814.620000,501.070000,NaN,NaN
814.610000,501.020000,NaN,NaN
814.650000,501.040000,NaN,NaN
814.540000,501.420000,NaN,NaN
813.930000,501.230000,NaN,NaN
813.370000,501.190000,NaN,NaN
813.430000,500.930000,NaN,NaN
813.510000,500.880000,NaN,NaN
814.130000,500.930000,NaN,NaN
814.940000,500.790000,NaN,NaN
815.490000,500.930000,NaN,NaN
815.430000,501.030000,NaN,NaN
815.100000,500.880000,NaN,NaN
814.560000,501.360000,NaN,NaN
814.030000,501.710000,NaN,NaN
814.000000,501.700000,NaN,NaN
814.030000,501.560000,NaN,NaN
814.040000,500.840000,NaN,NaN
814.030000,500.480000,NaN,NaN
814.030000,500.630000,NaN,NaN
814.130000,500.840000,NaN,NaN
814.010000,500.740000,NaN,NaN
814.040000,500.600000,NaN,NaN
814.070000,500.260000,NaN,NaN
814.090000,500.080000,NaN,NaN
813.990000,500.100000,NaN,NaN
814.050000,500.200000,NaN,NaN
814.120000,500.160000,NaN,NaN
814.140000,500.250000,NaN,NaN
814.010000,500.500000,NaN,NaN
814.170000,500.990000,NaN,NaN
814.150000,500.960000,NaN,NaN
813.970000,500.620000,NaN,NaN
814.050000,500.260000,NaN,NaN
814.120000,500.370000,NaN,NaN
814.370000,500.140000,NaN,NaN
815.190000,500.150000,NaN,NaN
815.930000,500.630000,NaN,NaN
816.580000,500.620000,NaN,NaN
816.950000,501.170000,NaN,NaN
816.840000,502.260000,NaN,NaN
816.770000,502.230000,NaN,NaN
814.260000,501.960000,NaN,NaN
812.460000,501.670000,NaN,NaN
812.070000,502.340000,NaN,NaN
811.600000,502.240000,NaN,NaN
811.700000,503.540000,NaN,NaN
811.730000,503.190000,NaN,NaN
811.410000,502.030000,NaN,NaN
811.150000,501.620000,NaN,NaN
810.720000,500.380000,NaN,NaN
811.770000,500.100000,NaN,NaN
813.210000,499.470000,NaN,NaN
813.750000,498.600000,NaN,NaN
814.030000,499.810000,NaN,NaN
815.520000,500.350000,NaN,NaN
816.060000,500.370000,NaN,NaN
816.360000,500.120000,NaN,NaN
816.870000,499.820000,NaN,NaN
816.980000,497.740000,NaN,NaN
817.690000,495.650000,NaN,NaN
817.730000,493.760000,NaN,NaN
817.860000,491.580000,NaN,NaN
818.750000,489.180000,NaN,NaN
819.610000,487.520000,NaN,NaN
819.570000,486.360000,NaN,NaN
819.190000,485.770000,NaN,NaN
820.000000,483.680000,NaN,NaN
820.410000,481.990000,NaN,NaN
820.590000,479.610000,NaN,NaN
821.000000,476.750000,NaN,NaN
821.570000,473.600000,NaN,NaN
820.380000,470.780000,NaN,NaN
822.180000,467.830000,NaN,NaN
822.490000,464.710000,NaN,NaN
822.080000,462.040000,NaN,NaN
821.860000,461.860000,NaN,NaN
821.820000,460.790000,NaN,NaN
822.050000,460.800000,NaN,NaN
822.040000,461.030000,NaN,NaN
821.800000,461.100000,NaN,NaN
822.240000,458.750000,NaN,NaN
822.990000,457.240000,NaN,NaN
823.240000,461.270000,NaN,NaN
822.840000,464.350000,NaN,NaN
821.740000,467.050000,NaN,NaN
820.970000,470.190000,NaN,NaN
819.650000,475.330000,NaN,NaN
818.180000,478.910000,NaN,NaN
816.320000,481.630000,NaN,NaN
814.180000,483.230000,NaN,NaN
812.330000,484.750000,NaN,NaN
810.250000,486.040000,NaN,NaN
808.900000,487.870000,NaN,NaN
807.930000,489.950000,NaN,NaN
807.170000,491.990000,NaN,NaN
806.530000,493.890000,NaN,NaN
806.530000,495.580000,NaN,NaN
806.210000,496.680000,NaN,NaN
807.710000,497.810000,NaN,NaN
808.750000,498.290000,NaN,NaN
809.070000,498.780000,NaN,NaN
809.280000,498.960000,NaN,NaN
809.060000,499.110000,NaN,NaN
808.840000,499.120000,NaN,NaN
808.830000,499.120000,NaN,NaN
808.540000,499.170000,NaN,NaN
808.240000,499.250000,NaN,NaN
808.320000,499.320000,NaN,NaN
808.380000,499.310000,NaN,NaN
808.340000,499.560000,NaN,NaN
808.420000,498.980000,NaN,NaN
808.370000,498.980000,NaN,NaN
808.370000,499.160000,NaN,NaN
808.210000,499.280000,NaN,NaN
808.330000,499.340000,NaN,NaN
808.020000,499.130000,NaN,NaN
808.370000,499.350000,NaN,NaN
809.000000,499.070000,NaN,NaN
809.890000,499.310000,NaN,NaN
809.670000,499.250000,NaN,NaN
809.150000,499.250000,NaN,NaN
809.550000,499.360000,NaN,NaN
809.850000,498.960000,NaN,NaN
809.910000,498.720000,NaN,NaN
809.920000,498.260000,NaN,NaN
809.650000,498.250000,NaN,NaN
808.980000,498.080000,NaN,NaN
808.710000,498.430000,NaN,NaN
808.210000,498.820000,NaN,NaN
808.460000,497.390000,NaN,NaN
808.900000,497.430000,NaN,NaN
809.320000,497.460000,NaN,NaN
809.660000,497.270000,NaN,NaN
809.800000,497.500000,NaN,NaN
809.640000,497.830000,NaN,NaN
809.630000,497.380000,NaN,NaN
809.100000,496.690000,NaN,NaN
808.630000,496.460000,NaN,NaN
809.580000,496.210000,NaN,NaN
809.290000,496.550000,NaN,NaN
809.110000,496.820000,NaN,NaN
809.290000,497.100000,NaN,NaN
808.790000,496.850000,NaN,NaN
808.850000,495.010000,NaN,NaN
809.640000,494.680000,NaN,NaN
809.900000,494.110000,NaN,NaN
809.690000,493.390000,NaN,NaN
810.450000,492.820000,NaN,NaN
811.280000,489.790000,NaN,NaN
812.770000,487.130000,NaN,NaN
814.280000,484.470000,NaN,NaN
816.090000,480.660000,NaN,NaN
817.320000,476.530000,NaN,NaN
819.050000,472.520000,NaN,NaN
821.000000,467.770000,NaN,NaN
822.870000,463.000000,NaN,NaN
822.860000,461.030000,NaN,NaN
823.290000,459.310000,NaN,NaN
823.700000,459.300000,NaN,NaN
823.990000,459.070000,NaN,NaN
824.310000,457.520000,NaN,NaN
824.850000,454.680000,NaN,NaN
824.850000,455.250000,NaN,NaN
824.700000,453.140000,NaN,NaN
824.100000,452.660000,NaN,NaN
821.920000,453.460000,NaN,NaN
821.070000,454.820000,NaN,NaN
820.150000,456.050000,NaN,NaN
819.080000,457.370000,NaN,NaN
818.300000,459.330000,NaN,NaN
817.030000,461.140000,NaN,NaN
813.020000,467.000000,NaN,NaN
815.440000,467.020000,NaN,NaN
817.030000,470.530000,NaN,NaN
816.750000,472.750000,NaN,NaN
816.410000,471.940000,NaN,NaN
815.900000,472.130000,NaN,NaN
815.330000,471.670000,NaN,NaN
815.230000,471.390000,NaN,NaN
814.900000,471.390000,NaN,NaN
815.070000,471.230000,NaN,NaN
814.810000,471.180000,NaN,NaN
813.980000,472.930000,NaN,NaN
811.800000,475.430000,NaN,NaN
809.870000,478.080000,NaN,NaN
807.210000,482.680000,NaN,NaN
805.830000,487.080000,NaN,NaN
804.210000,489.370000,NaN,NaN
802.700000,492.120000,NaN,NaN
801.800000,494.680000,NaN,NaN
801.770000,496.420000,NaN,NaN
803.010000,486.770000,NaN,NaN
802.660000,488.680000,NaN,NaN
801.400000,490.710000,NaN,NaN
799.910000,491.500000,NaN,NaN
797.900000,491.670000,NaN,NaN
795.900000,491.370000,NaN,NaN
793.690000,490.840000,NaN,NaN
791.670000,489.830000,NaN,NaN
790.580000,489.400000,NaN,NaN
789.760000,489.260000,NaN,NaN
789.890000,489.800000,NaN,NaN
790.200000,490.100000,NaN,NaN
789.800000,490.260000,NaN,NaN
789.920000,490.560000,NaN,NaN
789.610000,491.070000,NaN,NaN
789.070000,491.440000,NaN,NaN
788.640000,490.110000,NaN,NaN
787.640000,489.110000,NaN,NaN
787.150000,488.550000,NaN,NaN
787.060000,488.670000,NaN,NaN
786.990000,488.820000,NaN,NaN
786.960000,488.690000,NaN,NaN
786.890000,488.780000,NaN,NaN
786.660000,488.780000,NaN,NaN
786.520000,488.430000,NaN,NaN
786.210000,488.260000,NaN,NaN
786.120000,488.360000,NaN,NaN
786.800000,488.090000,NaN,NaN
787.000000,488.200000,NaN,NaN
786.850000,488.400000,NaN,NaN
786.870000,489.020000,NaN,NaN
785.930000,489.460000,NaN,NaN
785.170000,489.820000,NaN,NaN
788.000000,489.780000,NaN,NaN
789.580000,489.570000,NaN,NaN
789.120000,489.140000,NaN,NaN
788.820000,489.240000,NaN,NaN
788.900000,489.300000,NaN,NaN
788.990000,489.280000,NaN,NaN
789.220000,489.150000,NaN,NaN
789.410000,489.300000,NaN,NaN
789.680000,489.650000,NaN,NaN
789.280000,490.460000,NaN,NaN
788.950000,491.010000,NaN,NaN
789.020000,491.790000,NaN,NaN
789.060000,492.670000,NaN,NaN
789.110000,492.190000,NaN,NaN
789.370000,490.610000,NaN,NaN
790.130000,489.060000,NaN,NaN
790.420000,489.620000,NaN,NaN
790.950000,489.750000,NaN,NaN
791.070000,490.160000,NaN,NaN
790.850000,490.950000,NaN,NaN
790.710000,491.940000,NaN,NaN
790.990000,492.700000,NaN,NaN
791.230000,493.660000,NaN,NaN
791.170000,493.410000,NaN,NaN
790.980000,492.750000,NaN,NaN
790.870000,491.720000,NaN,NaN
790.910000,490.990000,NaN,NaN
790.800000,490.040000,NaN,NaN
791.240000,488.940000,NaN,NaN
792.050000,487.960000,NaN,NaN
793.100000,487.140000,NaN,NaN
793.870000,486.280000,NaN,NaN
794.930000,486.240000,NaN,NaN
795.680000,486.410000,NaN,NaN
795.570000,487.280000,NaN,NaN
794.390000,487.850000,NaN,NaN
793.250000,490.690000,NaN,NaN
793.140000,491.080000,NaN,NaN
792.740000,491.810000,NaN,NaN
792.030000,492.690000,NaN,NaN
790.960000,493.570000,NaN,NaN
791.460000,493.290000,NaN,NaN
791.320000,492.720000,NaN,NaN
