pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y
383.060000,58.800000,367.140000,129.070000,364.800000,205.870000,349.290000,291.510000,324.600000,381.880000,288.850000,486.310000,270.990000,524.680000,221.130000,614.930000
383.040000,58.690000,367.130000,128.960000,364.820000,205.490000,349.320000,291.460000,324.560000,381.870000,288.850000,485.900000,270.990000,524.540000,221.140000,614.800000
383.030000,58.670000,367.170000,129.000000,364.770000,205.310000,349.170000,290.910000,324.580000,381.360000,288.610000,485.810000,271.050000,523.880000,221.160000,614.720000
383.040000,58.570000,366.930000,128.590000,364.780000,204.890000,349.320000,290.530000,324.570000,381.460000,288.350000,485.570000,271.120000,523.130000,221.170000,614.580000
383.000000,57.960000,366.840000,128.160000,364.780000,204.820000,349.230000,290.430000,324.570000,381.110000,288.180000,485.110000,271.220000,522.630000,221.170000,613.960000
382.980000,57.890000,366.820000,127.930000,364.750000,204.670000,349.270000,290.560000,324.570000,381.060000,288.310000,484.970000,271.280000,522.300000,221.290000,613.270000
382.970000,57.850000,366.870000,127.770000,364.730000,204.270000,349.180000,290.000000,324.560000,380.590000,288.310000,485.000000,271.170000,522.390000,221.240000,613.140000
382.970000,57.440000,366.790000,127.750000,364.690000,204.080000,349.210000,289.620000,324.520000,380.630000,288.240000,484.890000,271.130000,522.400000,221.270000,613.060000
382.920000,56.980000,366.870000,127.650000,364.660000,204.010000,349.040000,289.580000,324.520000,380.180000,288.620000,484.690000,271.230000,522.160000,221.340000,613.020000
382.920000,56.980000,366.870000,127.650000,364.660000,204.010000,349.040000,289.580000,324.550000,380.240000,288.980000,484.790000,271.230000,522.160000,221.340000,613.020000
382.920000,56.970000,366.980000,127.650000,364.650000,203.910000,349.120000,289.610000,324.550000,380.210000,288.840000,484.750000,271.250000,522.030000,221.330000,613.000000
383.020000,56.650000,366.950000,127.160000,364.670000,203.600000,349.150000,289.300000,324.500000,379.900000,289.070000,484.630000,271.200000,521.900000,221.300000,612.820000
382.980000,56.540000,366.930000,127.020000,364.630000,203.390000,349.090000,289.010000,324.460000,379.790000,289.070000,484.630000,271.200000,521.890000,221.330000,612.820000
382.970000,56.550000,366.930000,127.030000,364.590000,203.190000,349.010000,288.820000,324.400000,379.680000,289.080000,484.510000,271.210000,521.870000,221.310000,612.830000
382.950000,56.550000,366.920000,126.940000,364.590000,203.190000,348.930000,288.690000,324.370000,379.560000,288.930000,483.920000,271.150000,521.870000,221.310000,612.790000
382.950000,56.150000,366.870000,126.770000,364.560000,203.140000,348.930000,288.500000,324.270000,379.400000,288.860000,483.200000,271.170000,521.710000,221.290000,612.800000
382.930000,56.080000,366.900000,126.790000,364.570000,203.130000,348.900000,288.390000,324.230000,379.400000,288.840000,483.250000,271.150000,521.740000,221.270000,612.800000
382.930000,56.080000,366.800000,126.550000,364.470000,203.010000,348.900000,288.450000,324.060000,379.550000,288.850000,483.140000,271.160000,521.730000,221.260000,612.740000
382.940000,56.120000,366.680000,126.260000,364.340000,202.840000,348.770000,288.390000,324.070000,379.300000,288.700000,483.190000,271.020000,521.710000,221.210000,612.660000
382.890000,56.140000,366.700000,126.250000,364.230000,202.840000,348.780000,288.500000,323.860000,379.240000,288.700000,483.240000,271.020000,521.650000,221.210000,612.670000
382.900000,56.110000,366.300000,126.200000,364.230000,202.820000,348.770000,288.560000,323.840000,379.240000,288.710000,483.160000,270.940000,521.720000,221.220000,612.660000
382.700000,56.120000,366.220000,126.300000,364.020000,202.820000,348.580000,288.560000,323.620000,379.230000,288.600000,483.090000,270.950000,521.680000,221.200000,612.550000
382.710000,56.110000,366.240000,126.490000,364.010000,202.820000,348.510000,288.580000,323.560000,379.260000,288.580000,483.090000,270.980000,521.570000,221.250000,611.980000
382.720000,56.120000,366.320000,126.670000,364.010000,202.810000,348.140000,287.480000,323.250000,379.110000,288.640000,482.830000,270.980000,520.860000,221.240000,611.850000
382.710000,56.110000,366.330000,126.690000,363.990000,202.820000,348.100000,287.390000,323.210000,379.150000,288.370000,482.780000,270.900000,520.160000,221.240000,611.820000
382.710000,56.110000,366.330000,126.640000,363.960000,202.810000,348.310000,288.560000,323.100000,378.730000,287.860000,482.920000,271.000000,519.430000,221.190000,611.650000
382.710000,56.000000,366.380000,126.290000,363.950000,202.540000,348.040000,287.990000,323.060000,378.720000,287.340000,482.690000,270.870000,519.420000,221.200000,611.620000
382.770000,55.760000,366.370000,126.130000,363.920000,202.350000,348.080000,287.800000,323.030000,378.370000,287.370000,482.490000,270.890000,519.240000,221.160000,611.250000
382.770000,55.760000,366.340000,126.020000,363.920000,202.350000,348.190000,287.790000,322.950000,378.450000,287.590000,481.940000,270.830000,519.160000,221.220000,610.810000
382.770000,55.760000,366.340000,126.020000,363.920000,202.210000,348.260000,287.580000,322.820000,378.250000,287.660000,481.200000,270.780000,518.980000,221.200000,610.000000
382.770000,55.750000,366.420000,125.790000,363.910000,201.930000,348.050000,287.220000,322.780000,377.900000,287.780000,481.370000,270.700000,518.850000,221.260000,609.240000
382.820000,55.350000,366.370000,125.590000,363.910000,201.930000,347.980000,286.510000,322.840000,377.740000,287.630000,481.140000,270.570000,518.850000,221.190000,608.330000
382.780000,55.230000,366.360000,125.350000,363.910000,201.930000,347.950000,286.350000,322.840000,377.740000,287.630000,481.140000,270.200000,518.910000,221.260000,607.810000
382.780000,55.220000,366.430000,125.310000,363.910000,201.920000,348.050000,286.650000,322.750000,377.420000,287.650000,480.950000,270.170000,518.790000,221.260000,607.570000
382.710000,54.710000,366.510000,124.890000,363.840000,201.600000,348.010000,286.660000,322.760000,377.160000,287.820000,480.860000,270.140000,518.690000,221.160000,607.380000
382.680000,54.590000,366.550000,124.830000,363.840000,201.020000,348.090000,286.630000,322.710000,376.990000,287.690000,480.710000,270.230000,518.240000,221.180000,607.300000
382.620000,54.190000,366.600000,124.640000,363.820000,201.030000,347.950000,285.850000,322.830000,376.560000,287.810000,480.580000,270.200000,517.810000,221.170000,607.290000
382.660000,54.080000,366.640000,124.320000,363.810000,201.000000,347.890000,285.680000,322.740000,376.460000,287.620000,479.940000,270.290000,517.140000,221.170000,607.230000
382.690000,53.970000,366.630000,124.220000,363.830000,200.750000,347.980000,285.600000,322.660000,376.320000,287.010000,479.230000,270.170000,516.970000,221.140000,607.130000
382.720000,53.700000,366.670000,124.090000,363.820000,200.450000,348.020000,285.570000,322.750000,375.970000,287.260000,479.230000,270.140000,516.870000,221.210000,607.090000
382.650000,53.520000,366.640000,123.980000,363.780000,200.100000,347.900000,285.170000,322.690000,375.850000,287.240000,479.060000,270.150000,516.800000,221.200000,606.980000
382.890000,53.500000,366.560000,123.640000,363.800000,199.900000,347.970000,284.930000,322.790000,375.410000,287.240000,478.920000,270.150000,516.620000,221.320000,606.950000
382.550000,52.960000,366.510000,123.310000,363.790000,199.900000,347.960000,284.690000,322.720000,375.350000,287.360000,478.840000,270.210000,515.970000,221.330000,606.870000
382.490000,52.910000,366.450000,123.050000,363.800000,199.710000,347.970000,284.620000,322.750000,375.160000,287.290000,478.650000,270.350000,515.180000,221.410000,606.850000
382.560000,52.580000,366.540000,122.930000,363.750000,199.340000,347.970000,284.320000,322.860000,374.570000,287.080000,478.130000,270.350000,514.860000,221.440000,606.710000
382.590000,52.420000,366.560000,122.920000,363.740000,199.060000,347.940000,283.990000,322.780000,374.530000,287.330000,478.000000,270.340000,514.610000,221.430000,606.670000
382.440000,51.990000,366.550000,122.630000,363.680000,198.910000,347.940000,283.690000,322.770000,374.310000,287.560000,477.940000,270.510000,514.410000,221.490000,606.570000
382.370000,51.890000,366.540000,121.970000,363.690000,198.790000,348.010000,283.630000,322.710000,374.230000,287.680000,477.890000,270.820000,514.310000,221.730000,605.790000
382.410000,51.490000,366.560000,121.790000,363.700000,198.330000,347.970000,283.310000,322.800000,373.950000,287.920000,477.630000,270.810000,514.120000,221.640000,605.100000
382.310000,51.260000,366.560000,121.850000,363.670000,198.160000,347.990000,283.070000,322.860000,373.700000,287.860000,477.070000,270.760000,514.110000,221.590000,604.200000
382.380000,50.950000,366.600000,121.580000,363.670000,198.150000,347.930000,282.700000,322.870000,373.320000,287.780000,477.090000,270.750000,514.080000,221.640000,603.420000
382.370000,50.940000,366.570000,121.280000,363.690000,197.830000,347.930000,282.650000,322.860000,373.230000,287.860000,476.800000,270.770000,513.840000,221.600000,603.370000
382.380000,50.940000,366.550000,121.190000,363.680000,197.720000,348.070000,282.700000,322.910000,372.770000,287.870000,476.790000,270.730000,513.850000,221.590000,603.300000
382.390000,50.940000,366.580000,120.970000,363.630000,197.600000,348.010000,281.900000,322.940000,372.810000,287.760000,476.670000,270.700000,513.660000,221.570000,603.250000
382.390000,50.460000,366.560000,120.860000,363.610000,197.050000,347.930000,281.620000,322.990000,372.300000,287.880000,476.310000,270.610000,513.790000,221.580000,603.220000
382.320000,50.300000,366.560000,120.860000,363.610000,197.050000,347.930000,281.620000,322.990000,372.380000,287.860000,476.040000,270.610000,513.790000,221.580000,603.220000
382.330000,50.290000,366.600000,120.630000,363.610000,197.020000,347.980000,281.600000,322.980000,372.290000,287.660000,476.040000,270.690000,513.600000,221.500000,603.110000
382.410000,49.980000,366.570000,120.270000,363.650000,196.720000,348.020000,281.640000,323.060000,372.230000,287.710000,476.040000,270.690000,513.050000,221.330000,603.120000
382.380000,49.940000,366.600000,120.120000,363.610000,196.470000,347.990000,281.150000,323.160000,371.660000,287.880000,475.820000,270.770000,512.800000,221.330000,603.130000
382.540000,49.580000,366.540000,119.940000,363.690000,196.250000,348.060000,280.820000,323.220000,371.680000,287.920000,475.570000,270.840000,512.200000,221.300000,603.100000
382.470000,49.410000,366.430000,119.940000,363.720000,196.150000,348.050000,280.510000,323.220000,371.500000,287.690000,475.100000,270.830000,512.090000,221.230000,602.940000
382.480000,48.980000,366.550000,119.710000,363.710000,195.850000,348.060000,280.310000,323.360000,370.960000,287.760000,474.890000,270.820000,512.010000,221.350000,602.970000
382.510000,48.990000,366.550000,119.630000,363.710000,195.840000,348.040000,280.240000,323.320000,370.830000,287.890000,474.880000,270.760000,512.040000,221.340000,602.950000
382.570000,49.020000,366.620000,119.300000,363.730000,195.820000,348.050000,279.840000,323.430000,370.570000,287.920000,474.620000,270.790000,511.860000,221.310000,602.800000
382.610000,48.630000,366.580000,119.090000,363.730000,195.410000,348.080000,279.800000,323.520000,370.050000,287.950000,474.150000,270.700000,511.880000,221.370000,602.770000
382.490000,48.400000,366.610000,118.860000,363.730000,195.110000,348.180000,279.490000,323.570000,370.030000,287.960000,474.030000,270.670000,511.810000,221.370000,602.690000
382.520000,47.980000,366.600000,118.760000,363.740000,194.740000,348.150000,279.210000,323.550000,369.990000,288.060000,473.830000,270.670000,511.710000,221.360000,602.610000
382.560000,48.000000,366.600000,118.760000,363.720000,194.500000,348.180000,278.850000,323.590000,369.440000,288.050000,473.770000,270.620000,511.740000,221.400000,602.480000
382.600000,47.630000,366.560000,118.360000,363.710000,194.450000,348.200000,278.940000,323.590000,369.530000,287.920000,473.730000,270.670000,511.470000,221.360000,601.850000
382.550000,47.500000,366.480000,118.070000,363.690000,194.060000,348.200000,278.680000,323.560000,369.190000,288.090000,473.410000,270.720000,510.940000,221.300000,601.040000
382.460000,47.290000,366.580000,117.870000,363.690000,194.000000,348.310000,278.640000,323.590000,369.220000,287.950000,472.980000,270.820000,510.130000,221.270000,600.210000
382.370000,46.850000,366.430000,117.470000,363.730000,193.710000,348.350000,278.480000,323.630000,368.900000,288.090000,472.830000,270.910000,509.750000,221.220000,599.380000
382.330000,46.740000,366.490000,116.970000,363.720000,193.480000,348.540000,278.400000,323.720000,368.340000,288.140000,472.610000,270.970000,509.450000,221.240000,599.390000
382.390000,46.340000,366.510000,116.690000,363.700000,193.070000,348.260000,277.690000,323.710000,368.490000,288.010000,472.040000,270.880000,509.480000,221.200000,599.250000
382.330000,46.220000,366.510000,116.690000,363.700000,193.070000,348.190000,277.500000,323.760000,368.200000,288.020000,472.030000,270.930000,509.250000,221.230000,599.260000
382.340000,46.230000,366.660000,116.700000,363.700000,192.980000,348.430000,277.540000,323.680000,367.930000,288.060000,471.870000,270.870000,509.270000,221.200000,599.180000
382.420000,45.910000,366.660000,116.600000,363.710000,192.620000,348.370000,277.190000,323.710000,367.850000,288.090000,471.890000,270.870000,509.280000,221.270000,599.220000
382.480000,45.920000,366.430000,116.320000,363.670000,192.300000,348.380000,276.900000,323.740000,367.460000,288.290000,471.710000,270.860000,509.060000,221.280000,599.150000
382.530000,45.940000,366.380000,116.130000,363.670000,192.300000,348.380000,276.900000,323.740000,367.510000,288.290000,471.710000,270.860000,509.060000,221.280000,599.150000
382.640000,45.610000,366.540000,115.780000,363.690000,191.980000,348.260000,276.660000,323.790000,367.360000,288.190000,471.610000,270.820000,509.050000,221.320000,599.070000
382.560000,45.430000,366.480000,115.360000,363.710000,191.940000,348.310000,276.390000,323.800000,367.360000,288.340000,471.330000,270.780000,508.970000,221.320000,599.010000
382.570000,45.430000,366.450000,115.300000,363.770000,191.720000,348.300000,276.390000,323.790000,366.920000,288.320000,470.940000,270.780000,508.810000,221.310000,598.980000
382.570000,45.020000,366.400000,115.040000,363.750000,191.720000,348.330000,275.990000,323.820000,366.780000,288.520000,470.800000,270.840000,508.750000,221.360000,598.950000
382.540000,44.950000,366.400000,115.040000,363.750000,191.590000,348.270000,275.830000,323.880000,366.410000,288.640000,470.760000,270.830000,508.640000,221.340000,598.860000
382.400000,44.380000,366.410000,114.700000,363.710000,191.060000,348.480000,275.780000,323.890000,366.330000,288.750000,470.450000,270.770000,508.600000,221.390000,598.790000
382.320000,44.250000,366.470000,114.310000,363.710000,191.030000,348.600000,275.810000,323.910000,366.230000,288.710000,470.000000,270.790000,508.550000,221.450000,598.700000
382.380000,43.910000,366.420000,114.010000,363.730000,190.680000,348.570000,275.380000,323.910000,365.880000,288.730000,469.720000,270.800000,508.310000,221.630000,598.460000
382.380000,43.910000,366.410000,114.010000,363.710000,190.420000,348.610000,275.140000,323.960000,365.760000,288.680000,469.240000,270.840000,507.810000,221.660000,597.950000
382.420000,43.910000,366.570000,113.690000,363.700000,190.340000,348.540000,274.850000,323.900000,365.400000,288.780000,469.020000,270.900000,507.180000,221.690000,597.860000
382.460000,43.510000,366.570000,113.480000,363.730000,189.950000,348.540000,274.680000,323.920000,365.390000,288.690000,468.980000,271.000000,506.960000,221.660000,597.730000
382.390000,43.340000,366.560000,113.180000,363.750000,189.890000,348.660000,274.470000,323.910000,364.990000,288.810000,468.850000,270.970000,506.930000,221.660000,597.660000
382.430000,42.930000,366.440000,113.130000,363.750000,189.780000,348.670000,274.250000,323.960000,364.910000,288.850000,468.770000,270.960000,506.870000,221.710000,597.550000
382.420000,42.860000,366.450000,112.960000,363.800000,189.380000,348.570000,273.980000,323.960000,364.600000,288.880000,468.680000,271.050000,506.720000,221.700000,596.910000
382.410000,42.850000,366.520000,112.880000,363.760000,189.210000,348.540000,273.770000,323.950000,364.640000,288.880000,468.570000,271.040000,506.600000,221.700000,596.140000
382.390000,42.300000,366.420000,112.450000,363.800000,188.820000,348.590000,273.570000,323.930000,364.200000,288.850000,467.990000,271.180000,505.990000,221.660000,595.260000
382.330000,42.120000,366.430000,112.220000,363.780000,188.660000,348.720000,273.640000,323.960000,363.940000,288.820000,467.830000,271.210000,505.210000,221.770000,594.560000
382.500000,41.900000,366.430000,112.020000,363.800000,188.540000,348.790000,273.230000,324.040000,363.720000,288.660000,467.900000,271.180000,505.000000,221.760000,594.420000
382.630000,41.630000,366.540000,111.950000,363.760000,188.430000,348.790000,272.770000,324.070000,363.650000,288.710000,467.710000,271.150000,505.150000,221.780000,594.400000
382.570000,41.470000,366.560000,111.890000,363.800000,188.010000,348.670000,272.600000,324.150000,362.990000,288.760000,467.560000,271.100000,505.020000,221.780000,594.290000
382.440000,41.220000,366.580000,111.700000,363.800000,188.010000,348.660000,272.250000,324.160000,363.100000,288.750000,467.100000,271.110000,504.980000,221.760000,594.300000
382.400000,41.190000,366.580000,111.700000,363.800000,188.010000,348.660000,272.250000,324.150000,363.100000,288.750000,467.100000,271.110000,504.980000,221.760000,594.300000
382.520000,40.990000,366.480000,111.500000,363.770000,187.940000,348.710000,272.110000,324.160000,362.810000,288.700000,466.910000,271.130000,504.810000,221.790000,594.270000
382.570000,41.020000,366.420000,111.160000,363.780000,187.490000,348.590000,271.910000,324.190000,362.690000,288.780000,466.840000,271.020000,504.850000,221.790000,594.190000
382.660000,40.790000,366.380000,110.890000,363.740000,187.330000,348.650000,271.820000,324.240000,362.190000,288.910000,466.800000,271.110000,504.520000,221.820000,594.210000
382.610000,40.730000,366.380000,110.850000,363.780000,186.940000,348.630000,271.530000,324.240000,362.200000,288.780000,466.570000,271.140000,504.020000,221.870000,594.110000
382.600000,40.210000,366.370000,110.720000,363.780000,186.920000,348.720000,271.260000,324.240000,361.860000,288.770000,466.060000,271.210000,503.890000,221.860000,594.030000
382.570000,40.080000,366.690000,110.610000,363.810000,186.700000,348.680000,271.130000,324.300000,361.770000,288.900000,465.800000,271.060000,503.930000,221.910000,594.030000
382.490000,39.920000,366.590000,110.240000,363.830000,186.600000,348.650000,270.840000,324.220000,361.600000,288.990000,465.260000,271.130000,503.760000,221.940000,593.930000
382.530000,39.660000,366.570000,110.140000,363.850000,186.090000,348.690000,270.780000,324.230000,361.650000,288.800000,465.170000,271.050000,503.820000,221.950000,593.880000
382.440000,39.190000,366.610000,109.660000,363.840000,185.950000,348.780000,270.640000,324.380000,361.100000,288.890000,465.040000,271.150000,503.640000,221.970000,593.850000
382.450000,39.040000,366.560000,109.280000,363.850000,185.690000,348.780000,270.470000,324.290000,361.010000,288.910000,464.950000,271.140000,503.520000,221.970000,593.840000
382.490000,38.800000,366.450000,109.220000,363.790000,185.300000,348.690000,269.860000,324.370000,360.660000,288.950000,464.830000,271.200000,502.820000,221.970000,593.590000
382.570000,38.840000,366.550000,108.940000,363.800000,185.320000,348.630000,269.710000,324.310000,360.570000,288.940000,464.810000,271.350000,502.200000,221.970000,592.970000
382.570000,38.800000,366.660000,108.770000,363.840000,185.040000,348.730000,269.670000,324.370000,360.250000,288.920000,464.530000,271.230000,502.250000,221.960000,592.100000
382.600000,38.270000,366.650000,108.580000,363.800000,184.920000,348.750000,269.780000,324.390000,360.180000,288.840000,464.020000,271.330000,501.990000,221.950000,591.360000
382.470000,38.050000,366.590000,108.280000,363.890000,184.640000,348.760000,269.360000,324.420000,359.680000,288.960000,463.980000,271.310000,501.940000,221.960000,591.310000
382.420000,38.020000,366.620000,107.930000,363.840000,184.400000,348.700000,269.130000,324.390000,359.770000,288.800000,463.810000,271.310000,501.900000,221.990000,591.290000
382.430000,37.580000,366.620000,107.880000,363.860000,184.140000,348.680000,268.830000,324.410000,359.540000,288.950000,463.820000,271.340000,501.650000,222.010000,591.270000
382.370000,37.400000,366.650000,107.850000,363.850000,184.020000,348.710000,268.790000,324.380000,359.350000,288.920000,463.620000,271.400000,501.050000,222.020000,591.170000
382.390000,37.110000,366.640000,107.440000,363.860000,183.840000,348.790000,268.550000,324.310000,359.020000,288.860000,463.030000,271.400000,500.900000,222.030000,591.140000
382.400000,36.990000,366.600000,107.040000,363.870000,183.540000,348.810000,268.420000,324.310000,359.030000,288.950000,462.910000,271.410000,500.870000,221.990000,591.040000
382.380000,36.750000,366.460000,106.900000,363.820000,183.210000,348.670000,267.790000,324.360000,358.610000,288.940000,462.800000,271.350000,500.890000,222.070000,591.030000
382.750000,36.640000,366.440000,106.910000,363.810000,183.020000,348.630000,267.640000,324.300000,358.590000,289.070000,462.590000,271.310000,500.820000,222.070000,590.950000
382.810000,36.680000,366.440000,106.910000,363.810000,183.020000,348.630000,267.640000,324.300000,358.590000,289.050000,462.140000,271.310000,500.820000,222.070000,590.950000
382.450000,36.260000,366.520000,106.660000,363.800000,182.810000,348.720000,267.610000,324.300000,358.150000,288.910000,462.040000,271.260000,500.650000,222.060000,590.790000
382.320000,36.040000,366.480000,106.230000,363.810000,182.770000,348.740000,267.650000,324.350000,358.080000,289.100000,461.920000,271.250000,500.670000,222.060000,590.810000
382.380000,36.020000,366.530000,106.030000,363.790000,182.690000,348.840000,267.490000,324.370000,357.680000,288.890000,461.750000,271.320000,500.520000,222.090000,590.740000
382.490000,35.780000,366.480000,106.000000,363.800000,182.250000,348.670000,266.820000,324.370000,357.610000,288.990000,461.710000,271.300000,499.910000,222.080000,590.590000
382.570000,35.810000,366.440000,105.910000,363.790000,182.090000,348.740000,266.760000,324.370000,357.480000,288.940000,461.660000,271.520000,499.110000,222.080000,589.870000
382.530000,35.260000,366.530000,105.670000,363.800000,181.960000,348.740000,266.560000,324.340000,357.000000,288.980000,461.500000,271.860000,498.480000,222.060000,589.160000
382.470000,35.140000,366.440000,105.210000,363.850000,181.890000,348.760000,266.490000,324.390000,356.990000,288.800000,461.120000,271.940000,498.320000,222.080000,588.350000
382.420000,34.990000,366.440000,105.210000,363.840000,181.580000,348.680000,265.920000,324.430000,356.600000,289.130000,460.850000,271.910000,498.270000,222.080000,588.330000
382.540000,34.700000,366.450000,104.970000,363.800000,181.190000,348.720000,265.710000,324.390000,356.490000,289.110000,460.810000,271.920000,498.070000,222.060000,588.270000
382.540000,34.550000,366.450000,104.880000,363.790000,181.120000,348.640000,265.380000,324.340000,356.380000,289.120000,460.580000,271.900000,498.100000,222.120000,588.220000
382.360000,34.110000,366.430000,104.510000,363.820000,180.850000,348.780000,265.450000,324.410000,356.030000,289.110000,460.160000,271.850000,497.980000,222.210000,588.170000
382.390000,33.720000,366.490000,104.180000,363.790000,180.780000,348.840000,265.230000,324.430000,355.960000,289.080000,460.060000,271.880000,497.770000,222.210000,588.120000
382.310000,33.550000,366.560000,103.970000,363.810000,180.260000,348.720000,264.760000,324.500000,355.450000,289.180000,459.890000,271.810000,497.770000,222.190000,587.960000
382.310000,33.550000,366.560000,103.920000,363.780000,180.080000,348.670000,264.610000,324.520000,355.410000,289.110000,459.880000,271.860000,497.720000,222.200000,587.980000
382.400000,33.200000,366.580000,103.720000,363.770000,180.080000,348.730000,264.630000,324.520000,355.270000,289.120000,459.660000,271.840000,497.550000,222.210000,587.830000
382.360000,33.110000,366.540000,103.730000,363.790000,179.680000,348.700000,264.190000,324.600000,354.630000,288.870000,458.980000,271.900000,496.950000,222.230000,587.810000
382.450000,32.810000,366.440000,103.320000,363.770000,179.450000,348.690000,264.210000,324.520000,354.790000,289.130000,458.270000,272.010000,496.240000,222.230000,587.790000
382.500000,32.840000,366.330000,102.840000,363.790000,179.470000,348.690000,263.890000,324.530000,354.480000,288.870000,458.160000,271.920000,496.230000,222.220000,587.560000
382.430000,32.720000,366.280000,102.480000,363.770000,179.070000,348.660000,263.780000,324.460000,354.290000,288.790000,458.190000,271.910000,496.090000,222.210000,586.980000
382.360000,32.100000,366.440000,102.160000,363.780000,179.100000,348.650000,263.290000,324.390000,354.140000,289.200000,458.070000,271.940000,495.990000,222.180000,586.220000
382.330000,31.980000,366.450000,102.160000,363.810000,178.700000,348.680000,263.270000,324.330000,354.140000,289.000000,458.010000,271.930000,495.890000,222.260000,586.200000
382.330000,31.980000,366.380000,101.980000,363.750000,178.390000,348.560000,262.840000,324.380000,353.650000,289.280000,457.860000,271.900000,495.800000,222.280000,586.150000
382.330000,31.980000,366.380000,101.980000,363.750000,178.390000,348.440000,262.700000,324.390000,353.680000,289.280000,457.860000,271.900000,495.800000,222.280000,586.150000
382.510000,31.840000,366.140000,101.900000,363.760000,178.160000,348.570000,262.770000,324.170000,353.620000,288.970000,457.720000,271.850000,495.750000,222.320000,586.090000
382.510000,31.320000,366.330000,101.730000,363.780000,177.870000,348.640000,262.810000,324.160000,353.570000,289.080000,457.620000,271.910000,495.600000,222.370000,586.080000
382.450000,31.180000,366.320000,101.530000,363.780000,177.810000,348.710000,262.610000,324.180000,353.080000,288.910000,457.480000,271.900000,495.010000,222.320000,585.900000
382.420000,31.200000,366.290000,101.190000,363.770000,177.790000,348.650000,262.530000,324.210000,352.920000,288.830000,457.020000,271.890000,495.010000,222.340000,585.890000
382.480000,30.900000,366.300000,101.170000,363.780000,177.380000,348.410000,261.860000,324.180000,352.810000,289.060000,456.830000,271.900000,494.860000,222.350000,585.780000
382.530000,30.920000,366.360000,101.020000,363.770000,177.200000,348.330000,261.300000,324.150000,352.420000,288.990000,456.720000,271.830000,494.840000,222.310000,585.660000
382.650000,30.590000,366.330000,100.880000,363.760000,177.160000,348.370000,261.440000,324.140000,352.380000,288.880000,456.690000,271.840000,494.730000,222.310000,585.570000
382.570000,30.390000,366.380000,100.750000,363.790000,176.770000,348.370000,261.260000,324.140000,351.910000,288.980000,456.340000,271.790000,494.610000,222.300000,584.900000
382.520000,30.280000,366.250000,100.240000,363.740000,176.530000,348.340000,260.590000,324.160000,351.850000,288.890000,456.000000,271.930000,493.850000,222.310000,584.230000
382.520000,29.910000,366.200000,99.950000,363.730000,176.130000,348.330000,260.690000,324.200000,351.730000,288.990000,455.710000,271.960000,493.230000,222.340000,584.090000
382.580000,29.940000,366.240000,99.760000,363.730000,176.130000,348.480000,260.800000,324.180000,351.400000,288.900000,455.240000,271.950000,493.130000,222.350000,584.090000
382.630000,29.590000,366.230000,99.630000,363.740000,175.840000,348.500000,260.580000,324.110000,351.510000,289.110000,455.070000,271.970000,493.040000,222.350000,584.030000
382.340000,29.160000,366.050000,99.080000,363.770000,175.770000,348.540000,260.390000,324.010000,351.060000,288.980000,454.980000,271.980000,492.930000,222.370000,583.920000
382.420000,28.820000,366.030000,99.030000,363.740000,175.730000,348.550000,260.360000,324.090000,350.820000,288.980000,454.900000,271.930000,492.920000,222.400000,583.910000
382.290000,28.560000,366.130000,98.810000,363.770000,175.240000,348.460000,259.780000,324.050000,350.590000,288.890000,454.830000,271.950000,492.640000,222.340000,583.650000
382.280000,28.550000,366.140000,98.720000,363.740000,175.090000,348.400000,259.720000,324.070000,350.530000,288.890000,454.820000,272.020000,492.080000,222.390000,583.060000
382.290000,28.070000,366.140000,98.720000,363.710000,175.040000,348.510000,259.560000,324.060000,350.050000,288.980000,454.580000,272.040000,491.940000,222.330000,582.940000
382.300000,28.070000,366.220000,98.380000,363.760000,174.660000,348.500000,259.430000,324.020000,350.150000,288.880000,453.970000,271.990000,491.890000,222.380000,582.880000
382.350000,28.070000,366.130000,97.980000,363.740000,174.490000,348.350000,258.790000,324.070000,349.670000,288.640000,453.370000,271.940000,491.890000,222.350000,582.860000
382.470000,27.830000,366.140000,97.790000,363.740000,174.140000,348.280000,258.560000,324.050000,349.750000,288.390000,453.230000,271.970000,491.610000,222.360000,582.760000
382.520000,27.830000,366.140000,97.790000,363.730000,174.110000,348.280000,258.500000,324.000000,349.610000,288.450000,453.170000,272.060000,491.030000,222.370000,582.640000
382.590000,27.480000,366.190000,97.580000,363.770000,173.810000,348.380000,258.340000,324.020000,349.180000,288.440000,452.970000,272.010000,490.930000,222.370000,582.550000
382.430000,27.190000,366.170000,97.390000,363.770000,173.810000,348.380000,258.340000,324.020000,349.220000,288.440000,452.970000,272.010000,490.930000,222.350000,581.980000
382.320000,27.000000,366.100000,97.090000,363.770000,173.790000,348.330000,258.200000,324.030000,349.180000,288.440000,453.020000,271.990000,490.860000,222.330000,581.850000
382.320000,27.000000,366.090000,97.050000,363.720000,173.560000,348.370000,258.130000,324.020000,348.690000,288.760000,452.820000,272.010000,490.760000,222.390000,581.840000
