746.84,440.06,1117.29,521.8,1475.31,583.8,1811.05,637.75
747.16,440.14,1117.76,521.86,1475.47,584.55,1811.22,637.9
745.8,440.28,1115.93,521.99,1473.27,584.22,1810.97,638.23
744.93,440.14,1114.68,521.83,1472.16,584.08,1810.93,638.71
744.97,439.98,1114.8,521.81,1473.03,584.08,1810.98,638.66
746.94,439.92,1116.89,521.68,1475.29,583.88,1811.75,638.26
748.63,439.8,1118.64,520.15,1477.5,583.94,1812.57,637.85
749.69,439.93,1118.97,519.77,1477.76,583.98,1813.54,637.51
747.92,439.98,1117.53,519.86,1475.63,584.04,1813.6,637.82
746.74,439.97,1116.12,520.16,1474.23,584.03,1813.07,638.23
746.83,439.87,1115.71,520.15,1475.61,584,1813.15,638.9
747.99,439.85,1116.79,520.03,1476.87,583.95,1813.37,638.3
749.03,439.69,1117.86,519.89,1477.53,583.86,1814.3,637.95
747.92,439.7,1116.81,520.02,1476.16,583.95,1814.31,638.17
747.12,439.65,1116.03,519.88,1475.76,583.95,1813.82,638.12
747.33,439.63,1116.28,519.82,1476.43,583.93,1813.14,637.89
747.75,438.36,1116.75,519.72,1477.3,583.83,1814.43,637.74
748.84,436.7,1118.67,518.06,1479.19,582.03,1815.69,635.63
748.54,436.1,1118.58,517.6,1478.85,580.96,1816.84,634.06
747.08,436.21,1117.27,517.66,1476.87,580.35,1816.39,633.88
746.51,436.12,1117.3,517.78,1478.07,580.08,1816.56,633.51
747.45,436.09,1118.36,517.74,1479.03,580.07,1817.41,633.35
748.91,436.05,1119.41,517.79,1480.4,580.04,1818.45,633.58
750.04,436.05,1120.43,517.7,1481.52,580.25,1819.51,633.98
749.23,436.12,1118.87,517.85,1480.38,581.73,1819.1,634.16
748.6,436.07,1117.94,517.83,1479.7,582.14,1818.57,634.36
748.06,436.05,1117.39,517.89,1479.46,582.33,1817.99,635.8
748.53,436.05,1118.56,517.89,1480.56,582.84,1818.4,636.41
748.71,436.06,1118.97,517.88,1480.86,582.83,1819.09,636.47
748.2,436.01,1118.32,517.82,1480.42,583.02,1819.6,636.37
747.88,436,1117.9,517.85,1479.75,583.46,1819.34,636.21
748.04,435.93,1117.53,517.75,1480.32,583.89,1819.2,636.1
748.2,435.98,1117.64,517.91,1480.63,584.05,1819.2,636.27
748.23,435.93,1118.28,517.88,1481.34,583.87,1819.56,636.09
747.64,435.92,1117.6,517.83,1480.12,583.89,1819.65,636.08
746.32,436.07,1116.38,517.93,1478.69,584,1819.04,636.22
745.48,436.12,1115.36,518.1,1478.57,584.13,1818.99,637.73
746.91,436.07,1116.58,518.04,1479.6,584.09,1819.55,638.2
748.8,436.03,1118.42,518,1481.52,584.16,1821.6,638.22
748.52,436.08,1118.49,518.05,1480.85,584.25,1821.39,638.09
747.63,436.12,1117.79,518.15,1480.55,585.94,1820.7,638.32
747.53,436.03,1117.2,518.21,1480.69,586.23,1820.42,639.81
748.2,436.1,1118.04,518.34,1481.63,586.26,1821.52,640.46
749.41,436.13,1119.54,519.64,1482.95,586.38,1822.32,640.65
749.36,436.17,1119.28,520.18,1482.54,587.97,1822.99,641.59
749.31,436.17,1118.95,520.45,1482.18,588.7,1822.64,642.15
749.24,436.14,1119.21,520.36,1483.35,590.04,1823.12,643.56
749.72,436.12,1119.45,520.06,1484.19,590.18,1823.54,644.06
750.87,436.11,1120.74,520.05,1485.44,590.27,1825.32,644.11
751.63,436.24,1121.61,520.23,1484.81,590.19,1826,644.15
749.93,436.26,1120.41,520.47,1484.07,591.9,1825.19,645.83
749.24,436.16,1119.87,521.7,1483.59,592.22,1824.85,647.17
749.31,436.17,1119.53,522.19,1483.67,592.29,1824.74,647.93
750.62,436.17,1121.02,522.01,1485.78,592.09,1826.46,647.76
752.09,436.2,1122.06,521.88,1486.96,592.19,1828.08,647.65
750.87,436.29,1120.79,521.97,1484.66,592.12,1826.7,647.81
750.34,436.27,1120.3,521.98,1485.01,592.15,1826.65,647.77
750.87,436.23,1121.4,521.96,1486.4,592.18,1828.19,647.66
752.16,436.09,1122.67,521.83,1487.77,591.9,1829.18,645.97
753.58,436.07,1124.07,521.77,1489.04,591.84,1830.16,645.16
753.4,436.03,1123.5,521.63,1487.17,590.16,1829.92,644.16
753.77,435.97,1123.21,521.61,1487.31,590.08,1829.96,644.04
753.99,435.96,1123.55,521.64,1489.81,591.81,1829.97,644.28
754.06,436.02,1124.1,521.76,1489.36,592.51,1830.33,645.86
754.66,435.97,1125.23,521.83,1490.32,592.29,1831.57,646.93
754.68,436.06,1125.11,521.95,1490.83,594.01,1832.55,647.99
754.64,436.05,1124.42,521.96,1490.42,594.4,1832.14,648.9
754.88,436.04,1124.24,522.04,1490.3,594.34,1832.37,649.78
755.07,436.03,1124.43,522.1,1490.43,594.3,1833.1,650.27
755.47,436.02,1125.36,522.12,1491.89,595.92,1834.38,650.49
755.4,436.08,1125.32,522.21,1491.97,597.67,1834.68,651.63
753.92,436.21,1123.7,523.64,1490.26,598.14,1833.91,653.15
753.06,436.24,1122.82,524.22,1489.79,598.17,1833.67,654
753.61,436.16,1123.78,524.19,1490.87,598.09,1835.32,654.07
754.38,436.04,1124.13,523.93,1491.56,598.11,1836.91,653.83
754.6,436.04,1124.62,523.98,1490.88,598.16,1837.14,653.97
754.98,436.02,1124.73,523.92,1491.27,598.16,1837.98,654.03
755.34,435.96,1124.93,523.88,1492.07,598.17,1838.86,654.04
756.51,435.9,1125.66,523.8,1493.78,598.02,1840.71,653.76
756.02,435.99,1125.29,523.84,1493.53,598.07,1841.22,653.72
755.61,435.95,1124.87,523.72,1493.37,597.94,1841.27,652.39
755.16,435.95,1124.32,523.67,1493.57,597.82,1841.31,651.59
755.81,435.92,1124.91,522.16,1494.51,596.09,1842.89,650.18
757.71,435.88,1127.48,521.59,1496.46,594.42,1845.27,648.23
757.71,436.11,1127.9,521.73,1496.87,595.86,1845.72,647.85
757.56,436.12,1127.25,521.9,1497.09,595.96,1846.17,647.7
757.13,436.1,1127.14,521.91,1496.8,594.28,1846.93,647.21
758.01,435.98,1128.1,521.79,1498.41,593.78,1848.46,646.06
758.46,436.41,1128.66,521.96,1498.13,594.01,1849.02,645.83
758.4,437.52,1128.61,522.01,1497.48,594.13,1848.91,645.81
757.78,438.09,1128.29,522.19,1496.85,594.26,1848.63,646.14
757.16,439.48,1127.65,523.68,1496.05,594.31,1848.12,646.04
757.74,440.03,1127.4,524.13,1497.83,595.87,1848.86,645.95
757.22,440.79,1126.85,525.37,1496.88,597.85,1848.44,647.8
756.76,441.98,1125.93,526.22,1495.98,599.83,1847.68,649.82
756.15,442.43,1125.18,527.74,1495.01,600.34,1847.4,651.94
756.28,443.61,1125.06,529.08,1494.74,601.94,1847.64,653.85
754.61,444.35,1123.81,530.11,1492.83,604.02,1846.05,656
753.38,445.75,1122.75,531.65,1491.57,605.95,1844.86,658.04
753.14,446.51,1122.25,533.38,1491.64,607.87,1844.61,659.98
753.87,447.24,1122.45,534.11,1492.03,608.06,1845.08,660.34
753.35,448.02,1121.7,534.75,1490.74,609.9,1844.05,661.88
752.96,449.58,1121.02,535.85,1490.12,611.84,1843.16,663.95
753.01,450.17,1120.44,537.51,1489.24,612.21,1843.04,665.97
753.36,450.23,1120.94,538.13,1489.64,612.33,1843.4,666.21
753.25,450.1,1120.84,538.18,1489.85,613.73,1843.57,666.42
752.89,450.09,1121.01,537.99,1489.99,614,1843.82,666.22
753.37,450.03,1121.26,537.95,1490.81,613.78,1844.93,665.94
754.24,450.09,1121.88,538.01,1491.67,613.88,1846.19,665.99
752.87,451.84,1121.35,538.17,1489.77,614.2,1844.66,666.27
751.92,452.11,1120.65,538.2,1488.6,614.08,1844.03,666.18
752.71,452.02,1120.76,538.17,1490.2,614.03,1845.13,666.07
752.93,451.97,1121.08,538.15,1490.56,614.08,1845.17,666.11
752.68,452.02,1120.96,538.25,1490.67,615.7,1845.03,666.35
753.07,451.97,1121.22,538.34,1491.15,615.92,1845.77,667.28
753.61,451.92,1121.67,539.65,1492.11,615.77,1847.23,667.73
753.3,451.98,1121.7,540.01,1491.35,615.71,1846.95,667.59
753.09,452.01,1121.8,540.01,1490.97,615.67,1846.75,667.71
753.36,452.01,1121.99,539.83,1490.97,614.31,1847.03,666.33
753.7,453.64,1121.99,540.04,1490.74,616.11,1846.74,668
753.39,453.9,1121.69,540.11,1490.55,617.73,1846.04,669.68
753,453.9,1121.07,541.82,1489.89,618.28,1845.57,671.63
753.23,453.92,1121.01,542.4,1489.67,618.38,1845.65,672.31
752.88,454.12,1120.75,543.03,1489.37,619.96,1845.53,673.78
752.32,454.13,1120.35,543.88,1488.94,621.67,1844.63,675.55
751.85,455.55,1119.73,544.5,1488.13,622.26,1843.86,676.78
750.9,456.14,1118.67,545.12,1486.93,623.8,1842.81,677.97
750.14,456.41,1117.99,546.05,1486.19,624.37,1842.12,679.74
749.84,456.23,1117.28,546.52,1486.72,625.69,1842.17,680.28
749.88,456.07,1117.32,546.71,1487.06,626.08,1842.25,680.6
750.56,456.09,1117.75,546.74,1487.39,626.02,1842.87,680.34
750.18,456.36,1117.75,547.34,1486.14,626.29,1842.14,681.86
750.13,457.53,1117.64,547.93,1486.06,627.63,1841.81,683.17
750.48,457.81,1117.79,548.22,1486.3,628.01,1841.74,683.89
750.9,457.72,1117.92,548.23,1486.7,627.97,1842.43,683.88
750.02,457.85,1117.27,548,1485.99,628,1841.83,683.88
749.49,457.71,1116.74,547.91,1485.83,627.88,1841.22,683.64
750.1,456.29,1117.02,547.72,1486.47,626.04,1842.45,681.9
751.41,455.89,1118.71,546.07,1487.46,624.16,1843.61,679.7
751.59,455.77,1119.28,545.08,1486.99,622.27,1843.16,677.73
751.2,454.29,1119.11,543.77,1486.33,620.13,1841.97,674.11
752.07,452.77,1119.27,541.83,1487.1,617.78,1841.95,670.09
753.04,451.78,1119.33,539.69,1487.21,614.22,1841.67,665.97
751.32,451.62,1117.92,537.99,1483.27,611.96,1837.91,662.32
750.07,450.29,1116.7,536.04,1481.58,609.91,1835.06,659.89
750.46,449.49,1116.49,534.18,1481.79,607.99,1834.37,657.98
751.92,448.44,1118.65,533.84,1482.96,606,1834.35,656.13
752.95,447.74,1119.87,532.57,1482.95,604.02,1833.51,654.24
751.75,447.68,1118.31,531.76,1480.05,602.26,1829.96,653.97
751.01,446.25,1117.11,530.21,1478.94,600.03,1827.42,652.34
750.57,444.97,1117.04,529.12,1479.16,598.17,1825.59,650.64
751.6,443.93,1118.46,527.85,1479.59,595.99,1825.55,648.87
752,443.15,1119.51,526.73,1479.04,594,1824.84,647.76
750.3,442.16,1117.61,526.03,1476.91,593.81,1821.47,647.48
748.76,441.87,1115.52,525.8,1475.02,593.35,1818.72,647.78
748.63,441.08,1115.69,525.25,1475.36,592.23,1818.3,647.87
748.59,440.15,1115.52,525.15,1475.02,590.85,1817.28,647.86
748.33,439.89,1115.19,524.37,1473.83,590.03,1815.9,647.69
747.89,439.96,1114.72,523.98,1472.68,588.93,1813.91,646.21
745.35,440.27,1111.95,523.99,1469.14,588.23,1810.35,645.61
745.81,440.64,1112.33,523.76,1469.95,587.95,1809.85,645.23
746.92,440.31,1113.17,522.28,1471.05,587.94,1809.58,644.12
747.68,440.01,1113.62,521.73,1471.23,587.9,1809.29,643.59
746.32,439.94,1112.54,521.33,1469.48,587.82,1808.77,643.34
745.25,440,1111.81,521.64,1467.41,586,1807.3,643.55
746.36,439.91,1112.29,522,1469.24,586.16,1807.5,643.64
747.35,439.93,1112.86,521.88,1469.55,585.99,1807.42,643.71
748.09,439.94,1113.33,521.88,1469.98,585.97,1807.15,642.24
748.4,439.97,1113.84,521.93,1470.15,585.93,1807.11,641.78
746.59,439.84,1112.44,521.73,1468.32,584.04,1806.65,641.25
