pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
286.090000,104.000000,277.990000,180.030000,265.050000,286.900000,232.740000,405.030000,184.960000,499.830000
286.070000,103.990000,278.000000,180.030000,265.050000,286.880000,232.780000,405.010000,184.990000,499.830000
286.070000,103.980000,278.010000,180.040000,265.060000,286.860000,232.800000,405.000000,185.010000,499.830000
286.070000,104.030000,277.980000,180.020000,265.070000,286.800000,232.890000,404.980000,185.090000,499.840000
286.060000,104.000000,277.970000,180.030000,265.070000,286.790000,232.890000,404.980000,185.090000,499.840000
286.040000,104.010000,278.000000,179.990000,265.080000,286.800000,232.890000,404.980000,185.100000,499.850000
286.040000,104.040000,277.980000,180.000000,265.090000,286.790000,232.900000,404.970000,185.130000,499.850000
286.050000,104.000000,277.970000,180.000000,265.090000,286.790000,232.910000,404.980000,185.130000,499.850000
286.060000,104.000000,277.970000,180.010000,265.080000,286.760000,232.920000,404.970000,185.140000,499.850000
286.050000,104.010000,277.970000,180.000000,265.090000,286.730000,232.940000,404.960000,185.180000,499.850000
286.070000,104.020000,277.980000,180.030000,265.090000,286.710000,232.950000,404.950000,185.230000,499.840000
286.060000,104.020000,277.970000,180.020000,265.090000,286.690000,232.970000,404.930000,185.250000,499.840000
286.080000,104.010000,277.980000,180.010000,265.100000,286.650000,233.000000,404.910000,185.330000,499.840000
286.070000,103.980000,277.960000,180.010000,265.100000,286.630000,233.020000,404.910000,185.410000,499.830000
286.060000,103.970000,277.960000,180.030000,265.110000,286.600000,233.050000,404.890000,185.510000,499.810000
286.090000,104.020000,277.980000,180.010000,265.140000,286.540000,233.130000,404.860000,185.800000,499.700000
286.080000,104.000000,277.990000,180.030000,265.120000,286.190000,233.130000,404.860000,185.800000,499.700000
286.090000,104.020000,277.980000,180.040000,265.120000,286.190000,233.130000,404.860000,185.810000,499.700000
286.090000,104.010000,278.000000,180.020000,265.120000,286.190000,233.130000,404.860000,185.810000,499.700000
286.080000,104.040000,277.990000,180.030000,265.120000,286.190000,233.130000,404.860000,185.810000,499.700000
286.110000,104.040000,278.000000,180.020000,265.120000,286.200000,233.130000,404.860000,185.810000,499.700000
286.100000,104.020000,278.030000,180.020000,265.120000,286.200000,233.140000,404.860000,185.810000,499.700000
286.070000,104.000000,278.010000,180.020000,265.110000,286.200000,233.140000,404.860000,185.810000,499.700000
286.110000,104.010000,278.000000,180.030000,265.120000,286.190000,233.140000,404.860000,185.820000,499.700000
286.100000,104.010000,278.010000,180.020000,265.120000,286.180000,233.140000,404.850000,185.840000,499.690000
286.080000,104.000000,278.010000,180.020000,265.120000,286.180000,233.160000,404.850000,185.850000,499.700000
286.110000,104.020000,277.990000,180.020000,265.130000,286.170000,233.170000,404.840000,185.870000,499.700000
286.070000,103.990000,277.980000,180.020000,265.110000,286.170000,233.230000,404.810000,185.940000,499.720000
286.050000,103.980000,277.920000,180.070000,265.120000,286.160000,233.230000,404.810000,185.940000,499.730000
286.060000,104.010000,277.990000,180.010000,265.120000,286.160000,233.230000,404.810000,185.940000,499.730000
286.080000,104.010000,277.970000,180.020000,265.120000,286.160000,233.230000,404.810000,185.940000,499.720000
286.100000,104.030000,277.970000,180.030000,265.120000,286.160000,233.230000,404.800000,185.950000,499.720000
