pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
343.670000,235.040000,341.130000,319.310000,315.950000,390.080000,289.920000,470.500000,236.050000,556.070000,189.880000,634.150000
343.670000,235.030000,341.160000,319.330000,315.970000,390.100000,289.960000,470.660000,236.020000,556.070000,189.930000,634.220000
343.690000,235.020000,341.190000,319.320000,315.980000,390.120000,289.910000,470.710000,235.920000,556.120000,189.870000,634.230000
343.750000,234.990000,341.190000,319.320000,315.980000,390.150000,289.880000,470.750000,235.830000,556.230000,189.840000,634.180000
343.750000,235.010000,341.190000,319.320000,315.950000,390.230000,289.860000,470.820000,235.740000,556.190000,189.840000,634.210000
343.830000,234.980000,341.280000,319.270000,315.960000,390.360000,289.780000,470.900000,235.610000,556.300000,189.740000,634.340000
343.850000,235.010000,341.270000,319.270000,315.950000,390.350000,289.770000,470.900000,235.240000,556.410000,189.740000,634.320000
343.850000,235.010000,341.270000,319.270000,315.950000,390.370000,289.740000,470.910000,235.170000,556.500000,189.730000,634.330000
343.840000,235.010000,341.260000,319.280000,315.930000,390.420000,289.610000,470.990000,235.060000,556.540000,189.750000,634.320000
343.840000,235.010000,341.270000,319.280000,315.940000,390.460000,289.590000,471.040000,235.030000,556.540000,189.710000,634.290000
343.840000,235.010000,341.280000,319.280000,315.900000,390.590000,289.570000,471.040000,234.980000,556.530000,189.720000,634.310000
343.850000,235.020000,341.270000,319.280000,315.890000,390.610000,289.470000,471.020000,234.960000,556.520000,189.660000,634.310000
343.850000,235.010000,341.270000,319.270000,315.840000,390.600000,289.080000,470.980000,234.850000,556.480000,189.670000,634.310000
343.860000,235.020000,341.270000,319.270000,315.810000,390.610000,289.050000,470.990000,234.830000,556.400000,189.670000,634.330000
343.860000,235.020000,341.270000,319.270000,315.810000,390.650000,288.990000,470.990000,234.760000,556.510000,189.510000,634.270000
343.860000,235.020000,341.270000,319.250000,315.810000,390.670000,288.990000,471.000000,234.700000,556.620000,189.160000,634.270000
343.860000,235.020000,341.270000,319.250000,315.800000,390.730000,288.990000,471.020000,234.690000,556.680000,189.240000,634.310000
343.830000,235.000000,341.260000,319.290000,315.700000,390.810000,288.910000,471.060000,234.590000,556.660000,189.220000,634.370000
343.820000,235.010000,341.280000,319.300000,315.700000,390.810000,288.920000,471.060000,234.590000,556.660000,189.210000,634.330000
343.840000,235.000000,341.270000,319.300000,315.730000,390.820000,288.940000,471.070000,234.680000,556.710000,189.230000,634.370000
343.830000,235.000000,341.280000,319.330000,315.770000,390.850000,289.040000,471.090000,234.830000,556.790000,189.260000,634.390000
343.810000,235.000000,341.280000,319.330000,315.810000,390.860000,289.170000,471.020000,234.930000,556.830000,189.410000,634.470000
343.720000,235.030000,341.070000,319.330000,315.830000,390.840000,289.290000,470.970000,235.140000,556.850000,189.970000,634.820000
343.670000,235.050000,341.070000,319.340000,315.860000,390.740000,289.420000,470.920000,235.390000,556.770000,190.030000,634.790000
343.590000,235.050000,340.930000,319.330000,315.860000,390.710000,289.990000,470.930000,236.060000,556.750000,190.300000,634.780000
343.260000,235.030000,340.910000,319.350000,315.890000,390.520000,290.210000,470.780000,236.720000,556.680000,190.880000,634.770000
343.170000,235.010000,340.850000,319.350000,315.920000,390.260000,290.460000,470.610000,237.100000,556.660000,191.090000,634.730000
343.060000,235.030000,340.700000,319.430000,315.890000,390.160000,290.980000,470.500000,237.900000,556.420000,191.410000,634.670000
342.880000,235.050000,340.680000,319.450000,315.940000,389.940000,291.150000,470.240000,238.420000,556.180000,191.980000,634.660000
342.810000,235.050000,340.620000,319.530000,315.990000,389.830000,291.430000,470.100000,238.900000,555.920000,192.400000,634.510000
342.810000,235.050000,340.640000,319.580000,315.980000,389.780000,291.990000,470.020000,239.200000,555.850000,192.910000,634.060000
342.780000,235.040000,340.350000,319.460000,316.020000,389.300000,292.140000,469.810000,239.940000,555.520000,193.080000,633.980000
342.630000,235.040000,340.100000,319.370000,316.040000,389.220000,292.450000,469.660000,240.490000,555.310000,193.310000,633.870000
342.500000,235.040000,340.080000,319.330000,316.100000,389.130000,292.930000,469.590000,240.860000,555.150000,193.980000,633.850000
342.390000,235.010000,340.060000,319.380000,316.090000,389.050000,293.060000,469.390000,241.070000,555.060000,194.530000,633.880000
342.350000,235.000000,340.050000,319.400000,316.130000,388.870000,293.090000,469.100000,241.310000,554.910000,194.740000,633.840000
342.180000,235.000000,339.930000,319.390000,316.150000,388.860000,293.150000,468.980000,241.790000,554.820000,194.880000,633.790000
342.180000,235.000000,339.920000,319.380000,316.150000,388.750000,293.370000,468.910000,241.970000,554.780000,195.010000,633.800000
342.160000,235.000000,339.890000,319.370000,316.160000,388.720000,293.780000,468.960000,242.180000,554.690000,195.130000,633.750000
342.110000,235.000000,339.870000,319.370000,316.160000,388.680000,293.830000,468.830000,242.310000,554.680000,195.220000,633.800000
342.110000,235.000000,339.850000,319.380000,316.150000,388.650000,293.840000,468.820000,242.470000,554.590000,195.310000,633.800000
342.030000,234.990000,339.710000,319.410000,316.140000,388.410000,293.910000,468.710000,242.870000,554.470000,195.530000,633.690000
342.030000,234.990000,339.740000,319.430000,316.150000,388.370000,293.910000,468.700000,242.890000,554.410000,195.860000,633.650000
342.030000,234.990000,339.740000,319.440000,316.150000,388.340000,293.990000,468.660000,243.040000,554.340000,196.090000,633.690000
342.030000,234.990000,339.740000,319.420000,316.150000,388.320000,294.040000,468.590000,243.120000,554.350000,196.030000,633.680000
342.030000,234.990000,339.740000,319.420000,316.150000,388.300000,294.070000,468.550000,243.170000,554.360000,196.050000,633.680000
342.020000,234.990000,339.730000,319.410000,316.160000,388.280000,294.060000,468.520000,243.160000,554.330000,196.050000,633.660000
342.020000,234.990000,339.730000,319.410000,316.160000,388.270000,294.000000,468.400000,243.150000,554.320000,196.030000,633.660000
342.030000,234.990000,339.740000,319.410000,316.170000,388.260000,293.990000,468.390000,243.130000,554.310000,196.030000,633.650000
342.030000,234.990000,339.740000,319.410000,316.170000,388.250000,293.990000,468.390000,243.080000,554.330000,195.920000,633.650000
342.030000,234.990000,339.730000,319.410000,316.170000,388.240000,293.980000,468.390000,242.980000,554.360000,195.780000,633.710000
