pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
472.990000,697.100000,0.000000,0.000000
472.980000,697.320000,0.000000,0.000000
472.990000,697.340000,0.000000,0.000000
472.960000,697.470000,0.000000,0.000000
472.920000,697.820000,0.000000,0.000000
472.940000,697.990000,0.000000,0.000000
472.920000,698.010000,0.000000,0.000000
472.920000,697.990000,0.000000,0.000000
472.970000,698.090000,0.000000,0.000000
472.950000,698.010000,0.000000,0.000000
472.930000,698.070000,0.000000,0.000000
472.920000,697.970000,0.000000,0.000000
472.920000,698.100000,0.000000,0.000000
472.920000,698.100000,0.000000,0.000000
472.910000,698.190000,0.000000,0.000000
472.910000,698.220000,0.000000,0.000000
472.920000,698.280000,0.000000,0.000000
472.910000,698.290000,0.000000,0.000000
472.910000,698.380000,0.000000,0.000000
472.920000,698.430000,0.000000,0.000000
472.910000,698.380000,0.000000,0.000000
472.920000,698.340000,0.000000,0.000000
472.920000,698.330000,0.000000,0.000000
472.930000,698.330000,0.000000,0.000000
472.940000,698.200000,0.000000,0.000000
472.940000,698.210000,0.000000,0.000000
472.930000,698.130000,0.000000,0.000000
472.900000,697.980000,0.000000,0.000000
472.910000,697.780000,0.000000,0.000000
472.930000,697.490000,0.000000,0.000000
473.030000,697.380000,0.000000,0.000000
473.000000,697.120000,0.000000,0.000000
472.970000,697.040000,0.000000,0.000000
472.960000,696.640000,0.000000,0.000000
473.010000,696.470000,0.000000,0.000000
473.050000,696.200000,0.000000,0.000000
473.070000,696.140000,0.000000,0.000000
473.070000,696.080000,0.000000,0.000000
473.090000,696.060000,0.000000,0.000000
473.110000,696.090000,0.000000,0.000000
473.130000,696.040000,0.000000,0.000000
473.170000,696.020000,0.000000,0.000000
473.170000,696.070000,0.000000,0.000000
473.140000,696.130000,0.000000,0.000000
473.160000,696.070000,0.000000,0.000000
473.180000,696.060000,0.000000,0.000000
473.170000,696.050000,0.000000,0.000000
473.220000,696.080000,0.000000,0.000000
473.180000,696.040000,0.000000,0.000000
473.170000,695.980000,0.000000,0.000000
473.140000,695.940000,0.000000,0.000000
473.150000,695.930000,0.000000,0.000000
473.160000,695.830000,0.000000,0.000000
473.170000,695.980000,0.000000,0.000000
473.190000,695.910000,0.000000,0.000000
473.180000,695.910000,0.000000,0.000000
473.180000,695.900000,0.000000,0.000000
473.200000,695.890000,0.000000,0.000000
473.200000,695.570000,0.000000,0.000000
473.210000,695.400000,0.000000,0.000000
473.230000,695.390000,0.000000,0.000000
473.210000,695.170000,0.000000,0.000000
473.200000,695.090000,0.000000,0.000000
473.200000,694.870000,0.000000,0.000000
473.240000,694.840000,0.000000,0.000000
473.210000,694.800000,0.000000,0.000000
473.180000,694.770000,0.000000,0.000000
473.150000,694.620000,0.000000,0.000000
473.150000,694.710000,0.000000,0.000000
473.190000,694.750000,0.000000,0.000000
473.200000,694.810000,0.000000,0.000000
473.200000,694.860000,0.000000,0.000000
473.220000,694.880000,0.000000,0.000000
473.230000,694.990000,0.000000,0.000000
473.230000,694.990000,0.000000,0.000000
473.250000,694.930000,0.000000,0.000000
473.220000,694.880000,0.000000,0.000000
473.240000,694.950000,0.000000,0.000000
473.210000,695.160000,0.000000,0.000000
473.240000,695.210000,0.000000,0.000000
473.260000,695.210000,0.000000,0.000000
473.240000,695.200000,0.000000,0.000000
473.240000,695.180000,0.000000,0.000000
473.230000,695.320000,0.000000,0.000000
473.220000,695.320000,0.000000,0.000000
473.220000,695.230000,0.000000,0.000000
473.200000,695.330000,0.000000,0.000000
473.190000,695.370000,0.000000,0.000000
473.200000,695.230000,0.000000,0.000000
473.180000,695.560000,0.000000,0.000000
473.190000,695.430000,0.000000,0.000000
473.170000,695.630000,0.000000,0.000000
473.140000,695.340000,0.000000,0.000000
473.140000,695.310000,0.000000,0.000000
473.160000,695.190000,0.000000,0.000000
473.150000,695.230000,0.000000,0.000000
473.080000,695.070000,0.000000,0.000000
473.100000,694.900000,0.000000,0.000000
473.040000,694.930000,0.000000,0.000000
473.090000,694.910000,0.000000,0.000000
473.060000,694.920000,0.000000,0.000000
473.040000,694.820000,0.000000,0.000000
473.060000,694.830000,0.000000,0.000000
472.990000,694.880000,0.000000,0.000000
473.080000,694.730000,0.000000,0.000000
472.960000,694.750000,0.000000,0.000000
473.080000,694.830000,0.000000,0.000000
472.970000,694.830000,0.000000,0.000000
473.030000,694.810000,0.000000,0.000000
472.980000,694.870000,0.000000,0.000000
473.030000,694.810000,0.000000,0.000000
473.010000,694.990000,0.000000,0.000000
473.020000,694.940000,0.000000,0.000000
473.010000,694.960000,0.000000,0.000000
472.970000,695.140000,0.000000,0.000000
473.040000,694.900000,0.000000,0.000000
472.970000,695.010000,0.000000,0.000000
473.030000,695.100000,0.000000,0.000000
472.990000,694.990000,0.000000,0.000000
473.030000,694.940000,0.000000,0.000000
472.990000,694.900000,0.000000,0.000000
473.030000,694.990000,0.000000,0.000000
473.010000,694.680000,0.000000,0.000000
473.030000,694.410000,0.000000,0.000000
473.050000,694.560000,0.000000,0.000000
472.930000,694.650000,0.000000,0.000000
473.050000,694.430000,0.000000,0.000000
473.080000,693.990000,0.000000,0.000000
473.060000,694.370000,0.000000,0.000000
473.080000,694.630000,0.000000,0.000000
473.060000,694.270000,0.000000,0.000000
473.100000,694.130000,0.000000,0.000000
473.090000,693.920000,0.000000,0.000000
473.100000,694.120000,0.000000,0.000000
473.080000,693.800000,0.000000,0.000000
473.150000,693.820000,0.000000,0.000000
473.110000,693.850000,0.000000,0.000000
473.130000,693.890000,0.000000,0.000000
473.140000,693.650000,0.000000,0.000000
473.090000,693.610000,0.000000,0.000000
473.140000,693.530000,0.000000,0.000000
473.120000,693.420000,0.000000,0.000000
473.150000,693.580000,0.000000,0.000000
473.100000,693.650000,0.000000,0.000000
473.130000,693.700000,0.000000,0.000000
473.160000,693.840000,0.000000,0.000000
473.150000,694.520000,0.000000,0.000000
473.160000,694.840000,0.000000,0.000000
473.170000,695.070000,0.000000,0.000000
473.220000,695.260000,0.000000,0.000000
473.220000,695.410000,0.000000,0.000000
473.220000,695.310000,0.000000,0.000000
473.220000,695.340000,0.000000,0.000000
473.270000,695.590000,0.000000,0.000000
473.200000,695.700000,0.000000,0.000000
473.210000,695.450000,0.000000,0.000000
473.250000,695.390000,0.000000,0.000000
473.240000,695.560000,0.000000,0.000000
473.200000,695.630000,0.000000,0.000000
473.190000,695.560000,0.000000,0.000000
473.210000,695.600000,0.000000,0.000000
473.190000,695.610000,0.000000,0.000000
473.240000,695.620000,0.000000,0.000000
473.220000,695.550000,0.000000,0.000000
473.280000,695.560000,0.000000,0.000000
473.230000,695.630000,0.000000,0.000000
473.250000,695.690000,0.000000,0.000000
473.240000,695.650000,0.000000,0.000000
473.220000,695.640000,0.000000,0.000000
473.270000,695.730000,0.000000,0.000000
473.270000,695.810000,0.000000,0.000000
473.260000,695.890000,0.000000,0.000000
473.270000,695.930000,0.000000,0.000000
473.240000,695.890000,0.000000,0.000000
473.260000,695.970000,0.000000,0.000000
473.300000,696.040000,0.000000,0.000000
473.320000,696.160000,0.000000,0.000000
473.310000,696.190000,0.000000,0.000000
473.230000,696.300000,0.000000,0.000000
473.170000,696.510000,0.000000,0.000000
473.120000,696.660000,0.000000,0.000000
473.120000,696.720000,0.000000,0.000000
473.120000,696.870000,0.000000,0.000000
473.110000,696.950000,0.000000,0.000000
473.110000,696.970000,0.000000,0.000000
473.100000,696.980000,0.000000,0.000000
473.090000,697.050000,0.000000,0.000000
473.090000,697.120000,0.000000,0.000000
473.090000,697.180000,0.000000,0.000000
473.060000,697.230000,0.000000,0.000000
473.040000,697.260000,0.000000,0.000000
473.030000,697.310000,0.000000,0.000000
473.050000,697.330000,0.000000,0.000000
473.010000,697.500000,0.000000,0.000000
472.990000,697.650000,0.000000,0.000000
472.950000,697.770000,0.000000,0.000000
472.960000,697.770000,0.000000,0.000000
472.940000,697.880000,0.000000,0.000000
472.990000,697.880000,0.000000,0.000000
472.970000,697.970000,0.000000,0.000000
472.990000,698.060000,0.000000,0.000000
472.980000,698.060000,0.000000,0.000000
472.980000,698.090000,0.000000,0.000000
472.980000,698.100000,0.000000,0.000000
472.980000,698.180000,0.000000,0.000000
472.990000,698.240000,0.000000,0.000000
472.980000,698.340000,0.000000,0.000000
472.980000,698.320000,0.000000,0.000000
472.980000,698.330000,0.000000,0.000000
472.990000,698.370000,0.000000,0.000000
472.970000,698.430000,0.000000,0.000000
472.980000,698.470000,0.000000,0.000000
472.950000,698.600000,0.000000,0.000000
472.940000,698.650000,0.000000,0.000000
472.940000,698.660000,0.000000,0.000000
472.930000,698.640000,0.000000,0.000000
472.920000,698.610000,0.000000,0.000000
472.930000,698.550000,0.000000,0.000000
472.990000,698.320000,0.000000,0.000000
472.990000,698.190000,0.000000,0.000000
472.950000,697.990000,0.000000,0.000000
472.970000,697.690000,0.000000,0.000000
473.020000,697.300000,0.000000,0.000000
473.010000,697.050000,0.000000,0.000000
472.980000,696.700000,0.000000,0.000000
473.060000,696.220000,0.000000,0.000000
473.090000,695.980000,0.000000,0.000000
473.110000,695.930000,0.000000,0.000000
473.110000,695.920000,0.000000,0.000000
473.130000,695.930000,0.000000,0.000000
473.150000,695.950000,0.000000,0.000000
473.160000,695.940000,0.000000,0.000000
473.170000,695.870000,0.000000,0.000000
473.200000,695.850000,0.000000,0.000000
473.200000,695.910000,0.000000,0.000000
473.180000,696.960000,0.000000,0.000000
473.210000,695.480000,0.000000,0.000000
473.220000,695.660000,0.000000,0.000000
473.220000,698.050000,0.000000,0.000000
473.090000,698.370000,0.000000,0.000000
472.790000,701.510000,0.000000,0.000000
472.860000,700.310000,0.000000,0.000000
472.750000,700.690000,0.000000,0.000000
474.776206,706.356905,787.104145,682.663062
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
NaN,NaN,0.000000,0.000000
